sit,,Mid,North,South
Production per timestep [MWh],,Gas plant,Gas plant,Gas plant
stf,t,,,
2019,560,23628.6106164,5000.0,1677.08342701
2019,561,23203.3689323,5000.0,1707.06346848
2019,562,22957.0420825,5000.0,1519.76694701
2019,563,22764.4413164,5000.0,1353.72327617
2019,564,22259.4328244,5000.0,1254.01902173
2019,565,21836.0882478,5000.0,1234.27708364
2019,566,22076.1373036,5000.0,1101.78029564
2019,567,22575.1485723,5000.0,1238.21184842
2019,568,23342.5222525,5000.0,1460.67531346
2019,569,24997.6409846,5000.0,1821.04104855
2019,570,25216.0818396,5000.0,2209.58102812
2019,571,24590.5107365,5000.0,2400.0
2019,572,23379.1917443,5000.0,2400.0
2019,573,22502.5314224,5000.0,2400.0
2019,574,21690.0685633,5000.0,2400.0
2019,575,20069.7898694,5000.0,2400.0
2019,576,18910.2646994,4993.19866955,2305.36710599
2019,577,18245.3756418,4933.18125679,2004.29304364
2019,578,17813.0055899,4898.921317,1775.41531257
2019,579,17497.8558632,4930.4304587,1654.98568763
2019,580,17414.5106851,5000.0,1601.22246221
2019,581,18322.7975801,5000.0,1550.5314211
2019,582,21008.5726558,5000.0,1550.22420267
2019,583,23593.335941,5000.0,1584.01823007
2019,584,23498.6944125,5000.0,1693.26985262
2019,585,22959.2067967,5000.0,1750.56946681
2019,586,22503.6233776,5000.0,1561.33413954
2019,587,22287.0923519,5000.0,1371.26077557
2019,588,21957.4238743,5000.0,1317.13971804
2019,589,21274.8312532,5000.0,1316.32163346
2019,590,21734.603415,5000.0,1185.71002274
2019,591,22363.8495499,5000.0,1333.81279874
2019,592,23063.2486848,5000.0,1557.27759642
2019,593,24670.3089322,5000.0,1914.85138479
2019,594,25002.762031,5000.0,2251.26280347
2019,595,24340.1987733,5000.0,2400.0
2019,596,23263.4231664,5000.0,2400.0
2019,597,22207.4064995,5000.0,2400.0
2019,598,21408.4706364,5000.0,2400.0
2019,599,19863.1326243,5000.0,2400.0
2019,600,18992.8954205,4823.14933338,2337.01060438
2019,601,18451.3118962,4696.11247636,2031.635484
2019,602,18001.3267681,4636.84528126,1778.48749688
2019,603,17823.8949098,4621.84092807,1648.53410058
2019,604,18025.9878748,4653.85021487,1610.13179671
2019,605,18629.7045769,4842.15484743,1577.56664302
2019,606,21031.5084864,5000.0,1567.12121637
2019,607,23729.2645554,5000.0,1594.77087516
2019,608,23442.7948937,5000.0,1707.83831671
2019,609,22441.2383034,5000.0,1784.40186202
2019,610,21576.5469687,5000.0,1719.19443431
2019,611,20958.4345906,5000.0,1530.70150751
2019,612,20514.8414773,5000.0,1427.0568077
2019,613,20417.0597204,5000.0,1438.25851602
2019,614,20832.3565809,5000.0,1310.45289958
2019,615,21895.1150233,5000.0,1414.53125103
2019,616,23453.4650169,5000.0,1613.08007433
2019,617,25010.7397876,5000.0,1909.42553403
2019,618,24991.5989642,5000.0,2234.49699219
2019,619,23953.0805018,5000.0,2400.0
2019,620,22772.2178714,5000.0,2400.0
2019,621,21846.3132618,5000.0,2400.0
2019,622,21431.1676562,4871.1632636,2400.0
2019,623,20489.7310486,4686.85979189,2400.0
2019,624,19399.6435434,4528.81393828,2358.20867612
2019,625,18605.3637443,4432.03586019,2086.62758314
2019,626,17870.014382,4411.52991083,1838.70230935
2019,627,17514.8303912,4402.27722636,1717.04381068
2019,628,17173.4181873,4424.78375615,1609.21014141
2019,629,16790.3703487,4493.80378083,1568.65730853
2019,630,16536.3929775,4669.60478572,1533.32718896
2019,631,17531.484645,4894.16993849,1520.42401486
2019,632,18058.7354279,5000.0,1540.5175998
2019,633,18940.059066,5000.0,1339.03217864
2019,634,19175.4898654,5000.0,1173.72555098
2019,635,19098.7117458,5000.0,1119.78613288
2019,636,18480.3712356,5000.0,1068.34667755
2019,637,17626.2424267,4935.28888915,1098.9282587
2019,638,17409.1204677,4954.21921456,1133.58163852
2019,639,17792.896948,5000.0,1195.0286568
2019,640,18876.1377199,5000.0,1394.34119674
2019,641,20743.7681283,5000.0,1666.97062237
2019,642,21293.6795617,5000.0,1888.68191377
2019,643,20338.7343425,5000.0,2117.28865421
2019,644,19071.0716419,5000.0,2400.0
2019,645,18512.3664102,5000.0,2400.0
2019,646,18658.7300447,4988.94743615,2400.0
2019,647,17674.9674475,4811.64599594,2307.21041657
2019,648,16826.2410493,4663.35297189,2189.85297594
2019,649,16073.2766108,4552.07068573,1994.76927228
2019,650,15642.1876553,4524.56270487,1756.67498828
2019,651,15572.6881729,4510.80871445,1589.54816183
2019,652,15633.8605284,4514.30973019,1479.87118198
2019,653,15309.4228524,4545.56879934,1448.22768359
2019,654,14558.0597844,4668.35442296,1444.84828085
2019,655,15008.0449125,4771.13424232,1435.32450949
2019,656,15547.4672537,4868.66253806,1419.44866061
2019,657,16783.7194134,5000.0,1218.940205
2019,658,17386.9687371,5000.0,918.851033269
2019,659,17892.5756837,5000.0,826.815311415
2019,660,17700.6184004,5000.0,868.554245561
2019,661,16823.3804522,4995.83463199,952.936717064
2019,662,17057.1181818,5000.0,1014.89850662
2019,663,17511.8109683,5000.0,1036.24161467
2019,664,18432.7761283,5000.0,1168.2179508
2019,665,20056.9121752,5000.0,1439.04924915
2019,666,20650.5256959,5000.0,1789.61525529
2019,667,20168.0113758,5000.0,2117.10381812
2019,668,19400.8341284,5000.0,2336.70338595
2019,669,19109.4580586,5000.0,2380.02118471
2019,670,19428.1479394,4854.90854764,2384.62946118
2019,671,18536.184536,4653.85021487,2288.77731072
2019,672,17703.4718435,4539.06691296,2135.47531366
2019,673,17013.281131,4504.30682807,1862.97256539
2019,674,16697.1705819,4488.05211211,1662.35892997
2019,675,16739.7670389,4544.81858168,1535.78493641
2019,676,17042.4260752,4648.59869126,1488.16607961
2019,677,17731.6559654,4918.6770487,1461.13085769
2019,678,20545.1102018,5000.0,1466.35357101
2019,679,23404.7081958,5000.0,1489.39495334
2019,680,23769.577797,5000.0,1651.89576428
2019,681,23664.8736486,5000.0,1770.50632624
2019,682,23560.4822919,5000.0,1752.56858165
2019,683,23326.6330915,5000.0,1660.66794112
2019,684,22908.6432628,5000.0,1604.34739123
2019,685,22553.9417354,5000.0,1600.85413993
2019,686,22469.329523,5000.0,1454.84085525
2019,687,22576.0981099,5000.0,1555.9145579
2019,688,22866.4130983,5000.0,1718.69894368
2019,689,24260.0668941,5000.0,2017.04384062
2019,690,24436.4632018,5000.0,2365.05152236
2019,691,23733.5106164,5000.0,2400.0
2019,692,22461.9839273,5000.0,2400.0
2019,693,21433.0072429,5000.0,2400.0
2019,694,20555.172096,5000.0,2400.0
2019,695,18848.5587853,4751.87865572,2400.0
2019,696,17679.451285,4555.32162892,2360.35920513
2019,697,17071.8912936,4477.54906487,2068.80891414
2019,698,16837.7709173,4473.79797658,1826.10635368
2019,699,17097.1929485,4484.30102381,1702.297326
2019,700,17590.7353559,4553.07097594,1620.88444179
2019,701,18268.4353779,4789.3895387,1584.63266694
2019,702,20810.2537191,5000.0,1582.48213792
2019,703,23440.3981595,5000.0,1613.81841788
2019,704,22737.4941435,5000.0,1698.90480254
2019,705,22579.9012848,5000.0,1659.35694221
2019,706,22120.83488,5000.0,1431.09916784
2019,707,21906.0380557,5000.0,1274.79420932
2019,708,21537.5471732,5000.0,1204.68869215
2019,709,20851.8115632,5000.0,1208.81896165
2019,710,21243.9672495,5000.0,1074.89656143
2019,711,21784.8046855,5000.0,1214.27240755
2019,712,22608.3739337,5000.0,1431.37817165
2019,713,24123.6333845,5000.0,1810.93516859
2019,714,24392.843423,5000.0,2255.07109895
2019,715,23581.8859059,5000.0,2400.0
2019,716,22367.8734136,5000.0,2400.0
2019,717,21173.1413024,5000.0,2400.0
2019,718,20425.6592661,4846.15600828,2400.0
2019,719,18826.1355188,4533.81538934,2400.0
2019,720,17395.0478731,4348.26155487,2369.26853963
2019,721,16815.0314553,4273.23978892,2047.61084241
2019,722,16478.4233631,4234.22847062,1807.98046625
2019,723,16745.852247,4233.72832551,1683.86422014
2019,724,17142.9921466,4295.2461736,1602.45133593
2019,725,18035.5960981,4514.55980275,1575.72333244
2019,726,20253.1235084,5000.0,1567.4284348
2019,727,22962.8803308,5000.0,1609.21014141
2019,728,21974.9564081,5000.0,1707.85497801
2019,729,21592.8584449,5000.0,1659.20333558
2019,730,21062.139567,5000.0,1465.6929888
2019,731,20911.1863353,5000.0,1301.20142056
2019,732,20629.6588029,5000.0,1231.9612227
2019,733,20570.7002965,5000.0,1241.1056635
2019,734,21192.8385983,5000.0,1123.71341113
2019,735,22075.0684374,5000.0,1265.11535249
2019,736,23200.1612842,5000.0,1516.67789334
2019,737,24658.6491051,5000.0,1891.62773325
2019,738,25157.2335229,5000.0,2238.20606959
2019,739,24428.3482761,5000.0,2381.761388
2019,740,23160.9569769,5000.0,2400.0
2019,741,22076.9868211,5000.0,2400.0
2019,742,21380.7662996,4807.14468998,2400.0
2019,743,19757.7319853,4536.06604232,2400.0
2019,744,17400.8128071,4355.76373147,2368.34688434
2019,745,16778.5202065,4279.24153019,2038.08707105
2019,746,16494.4370687,4263.23688679,1822.41973251
2019,747,16502.4439215,4291.4950853,1679.87038054
2019,748,16792.9325416,4362.76576296,1627.33602884
2019,749,17520.5953252,4593.83280211,1600.91524378
2019,750,19664.5369283,5000.0,1594.1564383
2019,751,22366.034914,5000.0,1617.19782062
2019,752,22537.4449998,5000.0,1730.37485696
2019,753,22139.5349615,5000.0,1840.55917829
2019,754,21770.6159867,5000.0,1799.26676718
2019,755,21499.1131128,5000.0,1633.29866566
2019,756,20979.3609013,5000.0,1504.54635018
2019,757,20350.9610912,5000.0,1456.47197919
2019,758,20547.2327054,5000.0,1298.75867846
2019,759,21138.3868678,5000.0,1428.86410885
2019,760,21884.2707349,5000.0,1615.18935613
2019,761,23481.8451999,5000.0,1858.64067945
2019,762,23884.3505984,5000.0,2184.60232914
2019,763,23051.7795686,5000.0,2359.68623512
2019,764,22049.6891598,5000.0,2400.0
2019,765,20969.8880862,5000.0,2400.0
2019,766,20281.058553,4838.90390423,2400.0
2019,767,18682.6010265,4557.5722819,2400.0
2019,768,17262.7746646,4341.00945083,2340.39000712
2019,769,16640.482064,4240.2302119,2029.79217341
2019,770,16267.0424488,4197.96795041,1799.07113175
2019,771,16388.7466116,4167.95924402,1673.72601192
2019,772,16631.834663,4213.22237615,1607.67404926
2019,773,17438.9254265,4422.53310317,1567.73565323
2019,774,19461.7767212,4925.42900764,1565.89234265
2019,775,22082.8339428,5000.0,1604.90908338
2019,776,21631.5425363,5000.0,1717.87089761
2019,777,21462.6283973,5000.0,1770.05323836
2019,778,20985.9355379,5000.0,1589.80141432
2019,779,20651.8453815,5000.0,1402.54590018
2019,780,20111.059292,5000.0,1282.46244484
2019,781,19305.5317146,5000.0,1241.12979632
2019,782,19727.5758442,5000.0,1079.05489982
2019,783,20482.8921491,5000.0,1186.13990466
2019,784,21497.9250841,5000.0,1392.75440794
2019,785,22988.5713199,5000.0,1707.47504951
2019,786,23168.9492995,5000.0,2101.14150262
2019,787,22212.7708054,5000.0,2305.28476804
2019,788,20951.8417282,4814.39679402,2400.0
2019,789,20216.7249291,4636.84528126,2400.0
2019,790,19758.0767311,4430.78549743,2400.0
2019,791,18354.5891142,4219.22411743,2391.38826666
2019,792,17308.8941368,4061.17826381,2292.77115032
2019,793,16517.8170789,3978.65432126,2042.38812908
2019,794,16134.4489662,3925.38886743,1804.90828194
2019,795,16040.6086513,3923.63835956,1648.53410058
2019,796,16041.5694736,3923.63835956,1570.80783754
2019,797,15971.429443,3983.90584488,1527.18282035
2019,798,15957.9779302,4131.69872381,1501.37647214
2019,799,17147.7962582,4310.25052679,1501.06925371
2019,800,17574.2690777,4460.2940587,1518.17625689
2019,801,17821.7132556,4566.32901276,1298.30845835
2019,802,17480.8922144,4600.67457687,958.846489216
2019,803,17291.9769004,4510.95596962,838.833120801
2019,804,16893.6465908,4413.21780457,780.618755829
2019,805,15943.0576341,4298.62401376,775.410131765
2019,806,16224.4107858,4258.48396876,759.549970485
2019,807,16788.7803984,4357.31899722,761.279541698
2019,808,17738.115444,4642.45546888,882.821931852
2019,809,19392.4908546,4949.6860453,1203.03329908
2019,810,20273.9918705,4960.68923764,1685.40742486
2019,811,19483.8756349,4830.15136487,2015.81779341
2019,812,18343.6997944,4660.60217381,2336.39616752
2019,813,17691.6217013,4493.80378083,2358.51589455
2019,814,17877.0604124,4333.25720168,2300.45161109
2019,815,16784.9256888,4157.45619679,2198.14787358
2019,816,15648.9134117,4037.67144381,2096.1513545
2019,817,14808.8344145,3934.6415519,1882.32732655
2019,818,14453.3301496,3896.88059637,1691.85189934
2019,819,14305.0432356,3870.12283317,1554.83247913
2019,820,14215.366484,3862.87072913,1467.58244474
2019,821,13887.0855187,3904.88291807,1425.80073813
2019,822,13232.7655068,4012.41411594,1412.28312716
2019,823,13851.8553663,4126.9473453,1398.15107934
2019,824,13985.9936906,4237.47941381,1376.38981465
2019,825,14717.6517941,4322.7807999,1018.31823915
2019,826,14771.1044872,4413.73150746,564.585519531
2019,827,14789.5749196,4435.73267429,428.269783795
2019,828,14026.1297061,4449.42871219,405.676236089
2019,829,12599.6875482,4421.64769166,438.476209768
2019,830,12577.0116288,4441.05780397,446.940307919
2019,831,13238.5969553,4545.04046926,435.789343541
2019,832,14745.4636476,4768.97704043,566.076121451
2019,833,17031.073003,5000.0,922.923316447
2019,834,18642.0918799,5000.0,1463.55763104
2019,835,18610.4881301,4936.43219998,1795.31020128
2019,836,17739.3425441,4827.40056679,2113.66280506
2019,837,17467.4298225,4654.60043253,2203.98502377
2019,838,18003.5686869,4460.79420381,2198.45509201
2019,839,17127.6189892,4258.73558083,2140.39080856
2019,840,16248.4665503,4115.94415296,2023.64780479
2019,841,15748.8389348,4074.93225424,1783.7102102
2019,842,15467.638264,4071.18116594,1580.63882733
2019,843,15409.0281014,4117.94473339,1485.0938953
2019,844,15659.4824574,4216.7233919,1450.07099417
2019,845,16406.3616878,4453.04195466,1425.80073813
2019,846,18316.1562207,4986.69678317,1415.6625299
2019,847,20866.7883455,5000.0,1454.37205221
2019,848,19555.6848124,5000.0,1596.31382451
2019,849,18897.5013936,5000.0,1640.25816589
2019,850,18686.9183342,5000.0,1576.80289074
2019,851,18827.9200859,5000.0,1431.47882125
2019,852,18745.9030974,5000.0,1330.76828783
2019,853,18725.100895,5000.0,1327.3423012
2019,854,19348.2856388,5000.0,1243.97806309
2019,855,20416.0649802,5000.0,1366.06066937
2019,856,21389.8884752,5000.0,1622.07914005
2019,857,23044.3534755,5000.0,1935.86435475
2019,858,23440.8503781,5000.0,2194.96099211
2019,859,22735.8695779,5000.0,2288.6622073
2019,860,21571.0931493,5000.0,2400.0
2019,861,20680.2090866,5000.0,2400.0
2019,862,20039.6024412,4912.17516232,2400.0
2019,863,18427.1840972,4655.60072275,2400.0
2019,864,17250.6042484,4513.55951253,2239.31514333
2019,865,16568.4203887,4460.04398615,1977.56504015
2019,866,16317.9660327,4443.53919764,1775.722531
2019,867,16385.2235963,4458.29347828,1644.84747941
2019,868,16761.5456786,4544.56850913,1575.72333244
2019,869,17521.8764217,4794.14091721,1556.06135286
2019,870,19934.2461579,5000.0,1546.5375815
2019,871,22659.3207847,5000.0,1571.11505597
2019,872,22199.6280792,5000.0,1670.154489
2019,873,22454.3979152,5000.0,1717.12984572
2019,874,22276.9443006,5000.0,1566.64973949
2019,875,22173.1732727,5000.0,1375.90513411
2019,876,21915.1510941,5000.0,1278.3500081
2019,877,21540.9436715,5000.0,1271.43623709
2019,878,21709.6500363,5000.0,1120.6541184
2019,879,22115.0558323,5000.0,1287.74497196
2019,880,22346.0871162,5000.0,1507.07542864
2019,881,23759.0622051,5000.0,1783.83918496
2019,882,24483.8306881,5000.0,2174.07129479
2019,883,23783.6460833,5000.0,2367.41668495
2019,884,22640.4811956,5000.0,2400.0
2019,885,21681.5568008,5000.0,2400.0
2019,886,20873.3971467,5000.0,2400.0
2019,887,19034.210781,4999.70055594,2398.14707214
2019,888,17968.6588086,4859.4098536,2242.69454607
2019,889,17354.6933349,4816.14730189,1977.87225858
2019,890,17158.0450298,4804.14381934,1756.98220671
2019,891,17184.3075071,4851.907677,1619.65556807
2019,892,17454.618858,4922.17806445,1548.07367365
2019,893,18260.9728325,5000.0,1523.18898074
2019,894,20957.3981815,5000.0,1531.48387838
2019,895,23445.6389195,5000.0,1557.59744501
2019,896,22372.6805426,5000.0,1663.36744267
2019,897,22379.196665,5000.0,1596.62220969
2019,898,21867.1433214,5000.0,1339.61360633
2019,899,21583.121766,5000.0,1187.27429858
2019,900,21143.361223,5000.0,1132.24671105
2019,901,20688.2749832,5000.0,1133.23585499
2019,902,21137.3938142,5000.0,971.610578873
2019,903,21866.5765651,5000.0,1103.60687744
2019,904,22750.6278291,5000.0,1368.28468016
2019,905,24255.8082802,5000.0,1710.78404293
2019,906,24765.0205472,5000.0,2242.90189086
2019,907,24020.263859,5000.0,2400.0
2019,908,22824.2511892,5000.0,2400.0
2019,909,21760.5000309,5000.0,2400.0
2019,910,20848.1172878,5000.0,2400.0
2019,911,18931.4346926,5000.0,2400.0
2019,912,17775.8537929,4842.15484743,2255.59772017
2019,913,17111.2850094,4774.63525806,1973.26398211
2019,914,16798.0569274,4723.12031211,1756.98220671
2019,915,16848.9805113,4734.373577,1647.61244529
2019,916,17158.6855781,4816.14730189,1570.50061911
2019,917,17954.7947698,5000.0,1547.76645522
2019,918,20590.5682722,5000.0,1537.32102857
2019,919,23024.6575191,5000.0,1547.14674402
2019,920,22458.1559729,5000.0,1635.100827
2019,921,22363.5266349,5000.0,1631.32758316
2019,922,22134.9254778,5000.0,1449.22614332
2019,923,22103.2355568,5000.0,1325.42393674
2019,924,21778.0897486,5000.0,1256.45646326
2019,925,21730.561756,5000.0,1199.37852257
2019,926,22152.0860468,5000.0,1034.31881977
2019,927,22473.0335268,5000.0,1149.62903642
2019,928,22571.2212751,5000.0,1286.49281402
2019,929,23890.2366485,5000.0,1563.04695058
2019,930,24657.7898633,5000.0,2036.56121548
2019,931,24013.1841447,5000.0,2299.76127691
2019,932,22881.9912846,5000.0,2400.0
2019,933,21840.9770251,5000.0,2400.0
2019,934,20945.243012,5000.0,2361.28086043
2019,935,19295.8747309,4906.67356615,2283.24737896
2019,936,18308.1493679,4716.86849828,2172.34152538
2019,937,17571.5189091,4667.6042053,1878.02626851
2019,938,17257.970553,4673.85601913,1709.97778677
2019,939,17400.492533,4694.11189594,1587.39763282
2019,940,17732.2965136,4769.38373445,1530.56222309
2019,941,18319.7818128,5000.0,1512.43633566
2019,942,20955.3507681,5000.0,1499.53316156
2019,943,23226.7217141,5000.0,1518.57542994
2019,944,22132.6926647,5000.0,1625.85500749
2019,945,21738.9193742,5000.0,1558.45272638
2019,946,21081.2615704,5000.0,1366.64436082
2019,947,20793.5098185,5000.0,1179.20658262
2019,948,20285.8538706,5000.0,1058.62108639
2019,949,19014.5997396,5000.0,1014.35614063
2019,950,19310.0440782,5000.0,832.449548599
2019,951,20049.5958893,5000.0,941.708694673
2019,952,21177.6930358,5000.0,1132.23469386
2019,953,23174.7582548,5000.0,1463.31637646
2019,954,23955.6756974,5000.0,1971.23608048
2019,955,23069.4467175,5000.0,2228.80035371
2019,956,21502.7741042,5000.0,2400.0
2019,957,20530.0820385,5000.0,2400.0
2019,958,20123.8351717,5000.0,2335.47451222
2019,959,18724.1854401,4962.93989062,2255.29050174
2019,960,17621.1613965,4785.6384504,2141.31246385
2019,961,16959.154806,4720.61958658,1904.44705357
2019,962,16566.498744,4697.11276658,1727.18201891
2019,963,16396.4331903,4688.11015466,1588.62650654
2019,964,16376.2559212,4702.36429019,1511.51468037
2019,965,16200.4254334,4775.13540317,1474.34125022
