,Mid,Mid,South,South,North,North
,gas,photovoltaics,gas,photovoltaics,gas,photovoltaics
timeindex,,,,,,
2015-01-05 13:00:00,61770.1197511,2025.6009951720998,2608.56620587,3815.371185683442,14633.1693075,27.584195832028
2015-01-05 14:00:00,62355.5136584,870.4394417396,2960.72384356,3548.927490236526,15087.9077049,1.970299702288
2015-01-05 15:00:00,64965.4656569,18.7923209836,3809.70458882,2777.36578957839,15501.7474997,0.0
2015-01-05 16:00:00,67436.2765833,0.0,5187.00676271,1296.8382228834,15567.0164361,0.0
2015-01-05 17:00:00,66710.8557184,0.0,6214.74428934,235.921105713732,15164.8997706,0.0
2015-01-05 18:00:00,64135.8518538,0.0,7060.70597973,7.468461562500001,14637.4967559,0.0
2015-01-05 19:00:00,60308.8964833,0.0,7293.97998806,0.0,14107.0928706,0.0
2015-01-05 20:00:00,58096.1226399,0.0,7278.31184808,0.0,13486.6628661,0.0
2015-01-05 21:00:00,57226.5784245,0.0,7022.09167665,0.0,12981.0161636,0.0
2015-01-05 22:00:00,53131.5536218,0.0,6733.61356997,0.0,12364.3372474,0.0
2015-01-05 23:00:00,49137.4151646,0.0,6457.1169821,0.0,11890.9499042,0.0
2015-01-06 00:00:00,46492.2712694,0.0,5739.14750893,0.0,11525.593904,0.0
2015-01-06 01:00:00,45136.5509511,0.0,5235.923719,0.0,11321.5347006,0.0
2015-01-06 02:00:00,44896.3453667,0.0,4851.59346186,0.0,11199.2492221,0.0
2015-01-06 03:00:00,44957.8379963,0.0,4611.9630857,0.0,11228.5077108,0.0
2015-01-06 04:00:00,43942.2487855,0.0,4397.21740245,0.0,11288.5251236,0.0
2015-01-06 05:00:00,42786.3795134,0.0,4285.69711201,0.0,11677.8880889,0.0
2015-01-06 06:00:00,44975.1327984,0.0,4264.49904028,0.0,12136.2710789,0.0
2015-01-06 07:00:00,47780.734024,0.0,4361.85604828,58.40273649828,12521.1327382,0.0
2015-01-06 08:00:00,50142.9205607,581.7731056018999,3637.08691408,784.093525991826,12944.2554982,0.0
2015-01-06 09:00:00,51671.6811705,1658.76267520025,2512.19856355,2292.390478369416,13245.7819228,28.569345683172003
2015-01-06 10:00:00,52553.2553346,2508.5903633898,1947.80174624,3320.37990801459,13400.3941225,81.76743764494
2015-01-06 11:00:00,51727.2253851,2898.40697157855,1719.80065956,3740.0852956106105,13346.4614664,103.440734370104
2015-01-06 12:00:00,49838.3119051,3212.5326403419003,1683.70765134,3898.758457790172,13361.2308874,104.425884221248
2015-01-06 13:00:00,49101.0536928,2169.38706114055,1630.36003114,3857.1755828193,13492.7852171,40.391143896900005
2015-01-06 14:00:00,50226.0244065,879.15490543205,1692.27536662,3590.652772313466,13936.8388829,2.955449553432
2015-01-06 15:00:00,53791.3514654,25.2684830558,2509.23188235,2810.562468303228,14560.224337,0.0
2015-01-06 16:00:00,57589.7692681,0.0,3920.90485558,1315.01886342432,14609.7387025,0.0
2015-01-06 17:00:00,57636.8495626,0.0,5096.93871034,232.993848533514,14473.9493061,0.0
2015-01-06 18:00:00,55969.8228069,0.0,6263.99631076,6.946302173598,14082.3356878,0.0
2015-01-06 19:00:00,52467.6253866,0.0,6619.32831365,0.0,13560.1841968,0.0
2015-01-06 20:00:00,51081.1587535,0.0,6717.0237747,0.0,13081.5453299,0.0
2015-01-06 21:00:00,50960.095139,0.0,6514.25961026,0.0,12611.1588574,0.0
2015-01-06 22:00:00,47358.9330178,0.0,6244.21460944,0.0,12139.2719495,0.0
2015-01-06 23:00:00,43687.630866,0.0,5938.22505219,0.0,11701.1448363,0.0
2015-01-07 00:00:00,41251.9462404,0.0,5441.45284932,0.0,11393.5555959,0.0
2015-01-07 01:00:00,39806.8694447,0.0,4899.51953709,0.0,11233.7592344,0.0
2015-01-07 02:00:00,39333.1840323,0.0,4407.35561068,0.0,11221.0055342,0.0
2015-01-07 03:00:00,39959.6401964,0.0,4168.64688981,0.0,11273.5207704,0.0
2015-01-07 04:00:00,39248.6316666,0.0,4034.08521705,0.0,11367.2979778,0.0
2015-01-07 05:00:00,37621.9594491,0.0,4006.43555826,0.0,11668.885477,0.0
2015-01-07 06:00:00,39093.9392702,0.0,3986.15914182,0.0,12029.7401712,0.0
2015-01-07 07:00:00,41658.3740891,0.0,3983.45913941,59.84263057071001,12377.0909476,0.0
2015-01-07 08:00:00,44324.7754532,510.0772838399,3194.86292773,771.9414529409761,12692.9325823,0.0
2015-01-07 09:00:00,45414.7791933,1939.3497128785,1798.68711852,2290.697416108422,13194.2142421,8.866348660296
2015-01-07 10:00:00,47571.0009188,3043.19817861515,1263.17443606,3310.079127342582,13439.9363798,51.227792259480005
2015-01-07 11:00:00,46919.9962453,3647.1225576310003,1196.2374423,3732.775064165958,13537.593112,75.856538538076
2015-01-07 12:00:00,44213.5611119,4355.0472289419,1276.74825363,3876.22648900839,13516.5040022,54.183241812912
2015-01-07 13:00:00,44277.2950881,2954.8093811386,1337.63393781,3848.520395372928,13683.121224,9.851498511439999
2015-01-07 14:00:00,45642.3372955,1576.3156610001001,1412.46841098,3578.29500010941,14193.3679014,0.0
2015-01-07 15:00:00,49286.1186666,224.0955649856,2102.54483415,2803.426289988216,14652.5011091,0.0
2015-01-07 16:00:00,55073.375566,0.0,3561.00967096,1280.4455826741842,14675.0076389,0.0
2015-01-07 17:00:00,56862.4267585,0.0,4706.54096077,222.47154569651403,14573.7282548,0.0
2015-01-07 18:00:00,55884.3096189,0.0,5743.78715027,7.341877468218,14351.6638276,0.0
2015-01-07 19:00:00,53717.6552477,0.0,6156.65735661,0.0,14026.819581,0.0
2015-01-07 20:00:00,52928.8201086,0.0,6268.17764705,0.0,13468.6576423,0.0
2015-01-07 21:00:00,53571.6102524,0.0,6319.79034346,0.0,12854.9795968,0.0
2015-01-07 22:00:00,49761.949684,0.0,6080.1599673,0.0,12205.2911036,0.0
2015-01-07 23:00:00,46035.880659,0.0,5655.27687727,0.0,11739.405937,0.0
2015-01-08 00:00:00,44174.7677912,0.0,5104.12701211,0.0,11492.584327,0.0
2015-01-08 01:00:00,44035.4485522,0.0,4576.01852928,0.0,11365.7975425,0.0
2015-01-08 02:00:00,44784.8899755,0.0,4301.36525199,0.0,11404.0586431,0.0
2015-01-08 03:00:00,45928.2685572,0.0,4121.64246988,0.0,11551.1013044,0.0
2015-01-08 04:00:00,49053.8236213,0.0,4055.28328879,0.0,12070.2519248,0.0
2015-01-08 05:00:00,56122.5935586,0.0,4014.7304559,0.0,13541.4287553,0.0
2015-01-08 06:00:00,64155.0683005,0.0,4157.5870263,0.0,14886.5690189,0.0
2015-01-08 07:00:00,66961.6303485,0.0,4591.02783537,57.801462050454,15293.1869904,0.0
2015-01-08 08:00:00,65988.2421048,1383.65938183065,4742.62181772,797.448147938334,15239.1713189,0.0
2015-01-08 09:00:00,65198.5647548,3039.0376579912,4024.25346003,2337.011371602996,15337.2149001,0.985149851144
2015-01-08 10:00:00,65638.4310021,3874.1826526025,3367.95212284,3366.5831024266677,15406.5606991,5.910899106864
2015-01-08 11:00:00,65498.3087306,3638.6233901177998,3078.86554148,3763.5033530523483,15385.9258001,13.792097916016
2015-01-08 12:00:00,64826.9126243,3735.4477385843,3004.30105901,3903.50536132566,15395.7240508,16.747547469443997
2015-01-08 13:00:00,64968.036314,2258.7809996853,2605.14339012,3847.3653155126276,15475.4820549,15.7623976183
2015-01-08 14:00:00,65332.5340735,977.6587301137,3062.51563719,3592.75723288086,15870.1497917,2.955449553432
2015-01-08 15:00:00,66701.2736036,31.681028604650002,4039.7686189,2821.955036788398,16026.8998614,0.0
2015-01-08 16:00:00,69530.8692791,0.0,5485.81211031,1318.7689172173561,16062.1600914,0.0
2015-01-08 17:00:00,69333.9006999,0.0,6588.00726347,223.02535110898802,15729.0634506,0.0
2015-01-08 18:00:00,67478.5527661,0.0,7184.82880705,7.7690987864159995,15371.9598446,0.0
2015-01-08 19:00:00,63208.658298,0.0,7354.80923739,0.0,14782.2887642,0.0
2015-01-08 20:00:00,60853.6827487,0.0,7322.55130214,0.0,14075.5837289,0.0
2015-01-08 21:00:00,58885.9186014,0.0,7034.07319546,0.0,13305.8604102,0.0
2015-01-08 22:00:00,53664.8100192,0.0,6738.22184644,0.0,12376.3407299,0.0
2015-01-08 23:00:00,49588.0408409,0.0,6379.6979375,0.0,11853.4390212,0.0
2015-01-09 00:00:00,47676.9652116,0.0,5545.59989742,0.0,11549.6008691,0.0
2015-01-09 01:00:00,47009.193687,0.0,4999.97996402,0.0,11468.5773619,0.0
2015-01-09 02:00:00,47466.5451196,0.0,4643.29936566,0.0,11493.3345446,0.0
2015-01-09 03:00:00,49011.5474384,0.0,4471.87148118,0.0,11651.6304708,0.0
2015-01-09 04:00:00,51357.8755867,0.0,4378.7842966,0.0,12179.0334855,0.0
2015-01-09 05:00:00,58306.5427319,0.0,4336.38815312,0.0,13761.9927472,0.0
2015-01-09 06:00:00,65337.8405981,0.0,4478.32306823,0.0,15194.1582593,0.0
2015-01-09 07:00:00,68334.6454689,0.0,4769.23160835,59.320471181807996,15602.2766661,0.0
2015-01-09 08:00:00,67783.6388293,328.0958572806,4907.05719616,771.2610634342261,15269.1800253,0.0
2015-01-09 09:00:00,68042.5292188,1087.67714551315,4175.85203358,2333.7993002106477,15339.4655531,0.985149851144
2015-01-09 10:00:00,68418.4469088,1780.1938948801499,3432.63784471,3372.864838105296,15298.8551305,10.836648362584
2015-01-09 11:00:00,67400.7139831,2242.5715095478,3118.97448659,3786.066967857696,15192.270975,23.643596427452
2015-01-09 12:00:00,64521.3334642,4628.08934695645,3042.04047296,3929.3601625822803,15237.1399445,30.539645385460002
2015-01-09 13:00:00,65399.5045651,3128.26619357535,2583.15696381,3878.568294752568,15447.9135126,11.821798213728
2015-01-09 14:00:00,66896.65668,1118.03495043315,3013.33057822,3621.6658754119803,15784.5795574,0.0
2015-01-09 15:00:00,68746.2882167,44.747862491,3934.85310042,2850.373165954188,15900.8632946,0.0
2015-01-09 16:00:00,71616.8145739,0.0,5384.30330342,1322.5822630575299,15752.320198,0.0
2015-01-09 17:00:00,71515.9282285,0.0,6510.06143599,241.06358454384,15332.1983087,0.0
2015-01-09 18:00:00,69551.0465482,0.0,7213.59391788,8.496957328524001,14977.3453557,0.0
2015-01-09 19:00:00,65476.1990147,0.0,7462.64290666,0.0,14402.6786284,0.0
2015-01-09 20:00:00,62618.7133828,0.0,7442.36649022,0.0,13676.467934,0.0
2015-01-09 21:00:00,60564.4752251,0.0,7211.0310117,0.0,12736.4452065,0.0
2015-01-09 22:00:00,55391.4077597,0.0,6860.80200039,0.0,11861.6914155,0.0
2015-01-09 23:00:00,51168.5935862,0.0,6461.72525856,0.0,11299.7783885,0.0
2015-01-10 00:00:00,48945.2506971,0.0,5676.47494901,0.0,11040.9532959,0.0
2015-01-10 01:00:00,48053.6075679,0.0,5080.1639745,0.0,10954.6782651,0.0
2015-01-10 02:00:00,48604.1587673,0.0,4721.64006556,0.0,10923.1691234,0.0
2015-01-10 03:00:00,50110.7281926,0.0,4490.30458704,0.0,11054.4572138,0.0
2015-01-10 04:00:00,52856.7584333,0.0,4403.66898951,0.0,11612.6191525,0.0
2015-01-10 05:00:00,59462.4120039,0.0,4439.61354593,0.0,13104.0518597,0.0
2015-01-10 06:00:00,66311.153626,0.0,4514.26762465,0.0,14667.5054623,0.0
2015-01-10 07:00:00,68088.6749505,0.0,4833.43129977,52.26340792572,15129.6395406,0.0
2015-01-10 08:00:00,62833.8912935,4357.37559369475,5026.34449224,714.646327267644,14922.5794665,0.0
2015-01-10 09:00:00,60261.1039556,7382.7102525665505,4343.42920907,2176.3603329503158,15004.4738011,40.391143896900005
2015-01-10 10:00:00,59469.1761408,9133.53876029025,3639.5623676,3189.90335283582,14993.1594616,68.96048958007201
2015-01-10 11:00:00,58140.3910543,9623.5259460712,3427.18042102,3546.063525103452,14948.6162664,66.990189877784
2015-01-10 12:00:00,57160.8623793,10288.86571668335,3363.05269085,3636.9192587726816,14948.7603565,60.094140919776
2015-01-10 13:00:00,58613.3232012,8262.7939592388,2968.13335541,3531.37977016701,15142.7111884,20.68814687402
2015-01-10 14:00:00,62157.3439046,4409.38846314695,3508.55359356,3169.760658833568,15691.2643875,13.792097916016
2015-01-10 15:00:00,67608.5669617,449.36167399994997,4501.16400309,2352.264754963698,15886.6091591,0.0
2015-01-10 16:00:00,71829.1563105,0.0,5885.56482062,915.32958573627,15946.6265718,0.0
2015-01-10 17:00:00,71556.2827667,0.0,6642.93804376,136.758290857398,15704.3062678,0.0
2015-01-10 18:00:00,69463.6117155,0.0,7218.81943238,4.193098123014,15281.9337255,0.0
2015-01-10 19:00:00,65761.5632489,0.0,7416.56014202,0.0,14839.3053063,0.0
2015-01-10 20:00:00,63569.927497,0.0,7409.18689967,0.0,14284.1442382,0.0
2015-01-10 21:00:00,61393.6649024,0.0,7223.0125305,0.0,13545.9300612,0.0
2015-01-10 22:00:00,56034.1979036,0.0,6898.5898674,0.0,12704.9360648,0.0
2015-01-10 23:00:00,52963.4097128,0.0,6499.51312557,0.0,12142.2728202,0.0
2015-01-11 00:00:00,51160.9070075,0.0,5639.60873729,0.0,11950.2170993,0.0
2015-01-11 01:00:00,50496.9787723,0.0,5049.74934983,0.0,11912.7062163,0.0
2015-01-11 02:00:00,50939.9178699,0.0,4694.91206206,0.0,11960.7201465,0.0
2015-01-11 03:00:00,51701.8499835,0.0,4532.70073051,0.0,12167.7802206,0.0
2015-01-11 04:00:00,53914.6238269,0.0,4415.65050831,0.0,12778.4573955,0.0
2015-01-11 05:00:00,59871.7223197,0.0,4412.88554243,0.0,14325.4062095,0.0
2015-01-11 06:00:00,66632.0682867,0.0,4513.34596936,0.0,15786.0799927,0.0
2015-01-11 07:00:00,68626.7354595,0.0,4845.16385215,46.060787306016,16217.455147,0.0
2015-01-11 08:00:00,67290.5746811,1290.0413061386,5165.26788028,541.621693399128,15987.1383255,0.0
2015-01-11 09:00:00,66813.5374955,2560.7177425839,4947.17429592,1513.629307349118,15995.1855551,35.465394641180005
2015-01-11 10:00:00,67164.7395256,3533.52889362195,4470.30381922,2314.922447151192,15967.9193068,83.737737347228
2015-01-11 11:00:00,66897.1273747,3644.52700348025,4121.28373041,2769.011239355928,15943.5709138,110.336783328112
2015-01-11 12:00:00,66831.4222437,3615.11072310515,3950.98415345,2951.292335118648,16000.2695084,89.648636454092
2015-01-11 13:00:00,67742.16486,2426.69045129005,3397.12463267,2953.080335450352,16288.1040434,24.628746278596
2015-01-11 14:00:00,69285.2657893,996.0057354342,3777.95509856,2721.5580270128403,16791.6520098,1.970299702288
2015-01-11 15:00:00,70670.7961079,101.4556313629,4571.36444241,2031.374075964738,16912.9069174,0.0
2015-01-11 16:00:00,73580.7354319,0.0,5599.89914885,915.282116700918,16810.8773157,0.0
2015-01-11 17:00:00,72598.7750029,0.0,6366.72836324,185.319114025434,16495.035681,0.0
2015-01-11 18:00:00,70442.6896775,0.0,7020.06604999,9.398869000266,15984.1374548,0.0
2015-01-11 19:00:00,66675.3052919,0.0,7321.62964685,0.0,15423.7248631,0.0
2015-01-11 20:00:00,64186.7754377,0.0,7354.80923739,0.0,14730.5237457,0.0
2015-01-11 21:00:00,61754.9341013,0.0,7100.43237655,0.0,13826.5114659,0.0
2015-01-11 22:00:00,57139.1435917,0.0,6856.19372393,0.0,12978.0152929,0.0
2015-01-11 23:00:00,53497.6269324,0.0,6481.08001972,0.0,12380.8420359,0.0
2015-01-12 00:00:00,51561.5699223,0.0,5625.7839079,0.0,12147.5243438,0.0
2015-01-12 01:00:00,50881.3077073,0.0,5044.21941807,0.0,12111.5138961,0.0
2015-01-12 02:00:00,51276.205688,0.0,4719.79675497,0.0,12188.7863151,0.0
2015-01-12 03:00:00,52532.0004832,0.0,4552.05549166,0.0,12400.3476951,0.0
2015-01-12 04:00:00,54567.9830165,0.0,4446.06513298,0.0,12963.7611574,0.0
2015-01-12 05:00:00,60706.6769311,0.0,4412.88554243,0.0,14467.1973472,0.0
2015-01-12 06:00:00,67561.1834871,0.0,4516.11093524,0.0,16055.4081325,0.0
2015-01-12 07:00:00,69293.5461617,0.0,4844.44747428,56.915373390498004,16399.0078206,0.0
2015-01-12 08:00:00,67244.8011496,1386.7384215585,4909.43470911,766.118584604112,16233.9599355,0.0
2015-01-12 09:00:00,65261.7926215,3547.4990821392003,4261.26101174,2240.095424420124,16045.6835309,132.010080053276
2015-01-12 10:00:00,64644.2919488,5081.62426488505,3563.4497603,3265.094304837942,15832.3398228,227.569615614232
2015-01-12 11:00:00,63507.0274557,5480.016380415001,3140.79148326,3737.521967701446,15570.6344694,267.960759511128
2015-01-12 12:00:00,60490.0919846,7327.6310666911995,2974.86368103,3897.919838165568,15347.4642826,228.55476546537602
2015-01-12 13:00:00,61137.8575254,5171.3744559603,2509.39500297,3823.298514587706,15395.6097283,58.123841217488
2015-01-12 14:00:00,63560.5693197,2650.6587832290497,2963.28885836,3502.1230213766216,15723.1071304,2.955449553432
2015-01-12 15:00:00,67032.2792624,200.30298527045,3730.48507919,2794.834394588982,16073.4133563,0.0
2015-01-12 16:00:00,70666.5612821,0.0,5034.2045002,1434.894000707166,16109.423804,0.0
2015-01-12 17:00:00,70302.4096162,0.0,6101.36947331,322.567918248162,15779.3280338,0.0
2015-01-12 18:00:00,67981.0628487,0.0,6883.24952776,13.49702905257,15134.8910642,0.0
2015-01-12 19:00:00,63809.172259,0.0,7278.31184808,0.0,14422.1842876,0.0
2015-01-12 20:00:00,61421.5287502,0.0,7219.32590933,0.0,13767.2442708,0.0
2015-01-12 21:00:00,60302.170727,0.0,6956.65415085,0.0,13127.3086072,0.0
2015-01-12 22:00:00,56429.0958843,0.0,6683.84418415,0.0,12431.8568368,0.0
2015-01-12 23:00:00,53032.5889211,0.0,6361.26483164,0.0,11861.6914155,0.0
2015-01-13 00:00:00,50721.8111992,0.0,5669.10170667,0.0,11523.343251,0.0
2015-01-13 01:00:00,49335.3445662,0.0,5129.01170502,0.0,11338.0394891,0.0
2015-01-13 02:00:00,49382.4248607,0.0,4746.52475847,0.0,11214.2535753,0.0
2015-01-13 03:00:00,49755.2239277,0.0,4474.63644706,0.0,11266.7688114,0.0
2015-01-13 04:00:00,49305.5590737,0.0,4358.50788015,0.0,11414.5616904,0.0
2015-01-13 05:00:00,49264.2437132,0.0,4274.6372485,0.0,11835.4337974,0.0
2015-01-13 06:00:00,52440.7223611,0.0,4285.69711201,0.0,12309.5713582,0.0
2015-01-13 07:00:00,55796.8747862,0.0,4363.94048408,62.769887750928,12793.4617487,0.0
2015-01-13 08:00:00,57452.0742555,639.24427275345,3629.05021436,859.41106208823,13201.5801555,0.0
2015-01-13 09:00:00,58135.3260131,1668.177920649,2433.00409295,2483.105239413516,13351.7349308,153.68337677844
2015-01-13 10:00:00,57855.348364,2660.1249218965,1889.13420483,3476.742910473546,13386.713268,249.24291233939599
2015-01-13 11:00:00,56225.5390667,3262.81514036025,1638.38971761,3862.04907044907,13285.8880948,278.79740787371196
2015-01-13 12:00:00,51537.0778451,5855.72284373525,1596.62312083,3949.898431879158,13199.5754697,260.07956070198003
2015-01-13 13:00:00,50376.9102348,4577.323361361,1524.00769576,3910.071911216418,13248.5917428,130.039780350988
2015-01-13 14:00:00,52045.3914374,2439.9608580510003,1578.79847418,3657.1252448220716,13844.0922464,4.9257492557199996
2015-01-13 15:00:00,54693.5887061,339.43232173315,2225.88992866,2971.32426803841,14698.2643863,0.0
2015-01-13 16:00:00,59417.2533541,0.0,3575.22779552,1547.3323224510782,14981.096444,0.0
2015-01-13 17:00:00,59933.2149493,0.0,4870.43679502,341.523886366542,14787.5402878,0.0
2015-01-13 18:00:00,57857.8387002,0.0,6126.09584193,13.97171940612,14384.6734046,0.0
2015-01-13 19:00:00,54127.9263859,0.0,6563.10734078,0.0,13915.7873674,0.0
2015-01-13 20:00:00,52420.545092,0.0,6668.17604418,0.0,13380.8821761,0.0
2015-01-13 21:00:00,52721.2824837,0.0,6532.69271612,0.0,12867.733297,0.0
2015-01-13 22:00:00,49512.1358763,0.0,6259.88274942,0.0,12367.338118,0.0
2015-01-13 23:00:00,46208.8286798,0.0,5945.59829454,0.0,11843.6861917,0.0
2015-01-14 00:00:00,44272.7716696,0.0,5295.83131304,0.0,11588.6121874,0.0
2015-01-14 01:00:00,43779.8698105,0.0,4802.74573133,0.0,11392.8053782,0.0
2015-01-14 02:00:00,43891.3252016,0.0,4346.52636134,0.0,11288.5251236,0.0
2015-01-14 03:00:00,44764.7127064,0.0,4108.73929578,0.0,11281.7731646,0.0
2015-01-14 04:00:00,44258.3593346,0.0,4058.96990996,0.0,11385.3032017,0.0
2015-01-14 05:00:00,42740.2600412,0.0,3996.29735004,0.0,11718.3998425,0.0
2015-01-14 06:00:00,44074.8422681,0.0,4001.8272818,0.0,11953.9681876,0.0
2015-01-14 07:00:00,46199.2231509,184.47519427275,3892.81247867,62.010383185254,12286.3146108,0.0
2015-01-14 08:00:00,48374.7701608,831.82421209495,3163.68375329,801.277316790294,12575.1484097,0.0
2015-01-14 09:00:00,49352.8323723,2651.6766476018997,1866.42696281,2286.551787020766,12852.3562088,89.648636454092
2015-01-14 10:00:00,49811.8332313,4553.4162719038995,1380.00916531,3255.916958002668,12984.3334423,118.217982137264
2015-01-14 11:00:00,48049.9390007,5728.2480543416,1209.57372636,3681.650913088758,12985.241864,177.326973205896
2015-01-14 12:00:00,43213.1339798,8428.184196520799,1386.4959605,3784.9118879973958,12864.9564527,209.83691829364003
2015-01-14 13:00:00,42903.6923937,6908.2200518621,1449.42715553,3745.022075287518,12969.972811,143.831878267004
2015-01-14 14:00:00,45431.7673913,3800.76918471135,1441.01060937,3511.9649347068657,13386.4892416,39.405994045756
2015-01-14 15:00:00,49834.1551915,333.2615189728,2062.32539363,2877.746976342162,14042.8545051,1.970299702288
2015-01-14 16:00:00,55960.2145836,0.0,3260.94277834,1562.079369434658,14250.3844436,0.0
2015-01-14 17:00:00,58565.0039407,0.0,4631.87818191,346.903710373428,14289.3957619,0.0
2015-01-14 18:00:00,57756.9523548,0.0,5858.19870953,14.588816865732,14112.3443942,0.0
2015-01-14 19:00:00,55475.9601254,0.0,6265.41268118,0.0,13791.2512359,0.0
2015-01-14 20:00:00,54693.8507427,0.0,6389.83614572,0.0,13272.1006155,0.0
2015-01-14 21:00:00,54940.7820834,0.0,6404.5826304,0.0,12754.4504304,0.0
2015-01-14 22:00:00,51421.289861,0.0,6190.75860245,0.0,12196.2884916,0.0
2015-01-14 23:00:00,48589.7464322,0.0,5779.70034181,0.0,11864.6922861,0.0
2015-01-15 00:00:00,46979.4081945,0.0,5002.74492989,0.0,11767.914208,0.0
2015-01-15 01:00:00,46421.1704164,0.0,4573.2535634,0.0,11748.4085489,0.0
2015-01-15 02:00:00,46649.8461327,0.0,4281.08883555,0.0,11763.4129021,0.0
2015-01-15 03:00:00,47775.9299123,0.0,4150.21378396,0.0,11974.2240644,0.0
2015-01-15 04:00:00,50215.4578274,0.0,4084.77625816,0.0,12575.8986274,0.0
2015-01-15 05:00:00,57659.9092987,0.0,4115.19088283,0.0,14060.5793757,0.0
2015-01-15 06:00:00,65307.0942833,0.0,4195.37489331,0.0,15593.2740542,0.0
2015-01-15 07:00:00,67125.0794987,177.64277967005,4655.08847799,66.551587567536,15937.6239599,0.0
2015-01-15 08:00:00,60041.8933923,6421.070163020399,4767.86300493,888.3355276311299,15756.821504,0.0
2015-01-15 09:00:00,56210.4638316,10552.2762930699,3925.08684967,2535.716753598504,15782.5857774,49.257492557192
2015-01-15 10:00:00,54072.2167927,13407.2967957561,3374.76929511,3530.272159342062,15607.7459289,128.0694806487
2015-01-15 11:00:00,52406.9644807,14408.62087253835,3178.22463702,3911.147876017794,15506.2613802,163.53487528988
2015-01-15 12:00:00,50400.0279157,15866.927882812251,3125.8477971,4033.570518198018,15347.2074096,179.297272908184
2015-01-15 13:00:00,52216.1962753,13214.8440894612,2693.42231622,4008.8549737899116,15308.0911351,107.38133377468
2015-01-15 14:00:00,56381.2339149,8304.208315908749,3046.08446282,3789.832844662518,15679.7307694,11.821798213728
2015-01-15 15:00:00,63957.0164316,1428.86528328945,3825.92059915,3139.9501046307055,15954.1287484,0.0
2015-01-15 16:00:00,70203.4449154,0.0,5267.94448327,1655.530077036624,15903.8641653,0.0
2015-01-15 17:00:00,70533.0069772,0.0,6610.76717442,343.12201055682,15603.7771014,0.0
2015-01-15 18:00:00,68626.7354595,0.0,7273.0186992,14.509701806808,15247.4237131,0.0
2015-01-15 19:00:00,64492.316941,0.0,7563.10333359,0.0,14696.0137333,0.0
2015-01-15 20:00:00,61614.65404,0.0,7530.84539834,0.0,14107.0928706,0.0
2015-01-15 21:00:00,59653.6156491,0.0,7323.47295743,0.0,13305.8604102,0.0
2015-01-15 22:00:00,55016.6870481,0.0,6967.71401437,0.0,12398.8472597,0.0
2015-01-15 23:00:00,51627.8666636,0.0,6542.83092434,0.0,11744.6574606,0.0
2015-01-16 00:00:00,49713.9085672,0.0,5663.57177491,0.0,11518.0917274,0.0
2015-01-16 01:00:00,48902.0136919,0.0,5065.41748981,0.0,11356.7949306,0.0
2015-01-16 02:00:00,49129.7285859,0.0,4711.50185734,0.0,11388.3040723,0.0
2015-01-16 03:00:00,50297.1277261,0.0,4530.85741993,0.0,11547.3502161,0.0
2015-01-16 04:00:00,52905.7603725,0.0,4449.75175415,0.0,12056.748007,0.0
2015-01-16 05:00:00,59703.5784107,0.0,4417.4938189,0.0,13482.1615602,0.0
2015-01-16 06:00:00,66532.1427636,0.0,4451.59506474,0.0,14933.8327314,0.0
2015-01-16 07:00:00,67256.5123151,1113.68358023925,4766.39914867,65.83955203721399,15204.6613065,0.0
2015-01-16 08:00:00,63184.193238,4656.589549396,4862.14182003,862.259204209524,15062.1199512,0.0
2015-01-16 09:00:00,60953.6189024,7342.593672971951,4091.29146884,2481.032424869688,14936.2932968,143.831878267004
2015-01-16 10:00:00,59460.7574231,9763.60953038345,3434.42134667,3489.053213642244,14745.9181561,253.18351174397202
2015-01-16 11:00:00,57703.3845074,10782.1100684574,3134.36563811,3892.334315005482,14510.2809096,297.515255045444
2015-01-16 12:00:00,58030.4447688,9771.9051250221,3078.35328552,4023.0007463256657,14456.363907,287.663756534008
2015-01-16 13:00:00,59392.9426983,7823.3055696554,2610.21723508,3982.3830750736797,14652.5058568,179.297272908184
2015-01-16 14:00:00,62121.2705436,4662.6076725004505,3049.20314246,3746.1613321360323,15201.3644291,29.554495534316
2015-01-16 15:00:00,66324.1868235,869.00170831295,3907.64995391,3070.202268682614,15787.580428,0.0
2015-01-16 16:00:00,70467.6710582,0.0,5323.75266756,1588.6620292333919,16073.4133563,0.0
2015-01-16 17:00:00,70661.7571704,0.0,6596.82780391,338.628275209896,15761.3228099,0.0
2015-01-16 18:00:00,68531.6140481,0.0,7287.06897137,15.205914325344,15451.4829165,0.0
2015-01-16 19:00:00,64713.3060786,0.0,7586.14471591,0.0,14990.8492736,0.0
2015-01-16 20:00:00,62130.6156353,0.0,7559.41671242,0.0,14411.6812404,0.0
2015-01-16 21:00:00,59765.0710403,0.0,7293.97998806,0.0,13535.427014,0.0
2015-01-16 22:00:00,54648.6920928,0.0,6963.10573791,0.0,12657.6723523,0.0
2015-01-16 23:00:00,50717.9679099,0.0,6515.18126555,0.0,12152.0256497,0.0
2015-01-17 00:00:00,48287.0873959,0.0,5688.45646782,0.0,11962.2205819,0.0
2015-01-17 01:00:00,47151.3953929,0.0,5078.32066391,0.0,11906.7044751,0.0
2015-01-17 02:00:00,47670.2394552,0.0,4745.60310317,0.0,11993.7297236,0.0
2015-01-17 03:00:00,49376.6599267,0.0,4554.82045754,0.0,12266.8089516,0.0
