Production per timestep in MWh, Photovoltaics_Mid,Gas_plant_Mid,Photovoltaics_South,Gas_plant_South,Photovoltaics_North,Gas_plant_North
2019-03-01 09:00:00,2337.40,63524.09,1812.07,3575.93,235.45,15804.95
2019-03-01 10:00:00,2962.57,63836.68,3229.82,2972.91,323.13,15750.28
2019-03-01 11:00:00,3688.55,64431.83,3881.80,2566.10,379.28,15665.62
2019-03-01 12:00:00,4198.96,63677.38,4148.05,2398.47,381.25,15522.61
2019-03-01 13:00:00,4399.65,63528.56,4186.53,2440.17,335.94,15424.64
2019-03-01 14:00:00,3855.95,62840.49,4230.80,1878.85,257.12,15464.44
2019-03-01 15:00:00,3004.54,62780.08,4118.79,2136.48,160.58,15609.00
2019-03-01 16:00:00,1618.66,62635.37,3785.99,2575.28,67.97,15563.56
2019-03-01 17:00:00,373.63,64164.80,2926.13,3354.95,0.98,15974.90
2019-03-01 18:00:00,0.00,68237.60,1143.47,5077.71,0.00,16287.98
2019-03-01 19:00:00,0.00,68309.66,116.95,5978.88,0.00,16026.90
2019-03-01 20:00:00,0.00,64950.63,0.32,6821.78,0.00,15458.24
2019-03-01 21:00:00,0.00,62264.17,0.00,6944.67,0.00,14813.05
2019-03-01 22:00:00,0.00,60483.77,0.00,6716.10,0.00,13981.81
2019-03-01 23:00:00,0.00,55818.01,0.00,6418.41,0.00,13163.32
2019-03-02 00:00:00,0.00,52705.91,0.00,6079.24,0.00,12593.15
2019-03-02 01:00:00,0.00,50741.99,0.00,5342.84,0.00,12354.58
2019-03-02 02:00:00,0.00,49881.09,0.00,4887.54,0.00,12276.56
2019-03-02 03:00:00,0.00,50496.02,0.00,4529.01,0.00,12253.30
2019-03-02 04:00:00,0.00,51168.59,0.00,4394.45,0.00,12446.11
2019-03-02 05:00:00,0.00,53414.03,0.00,4292.15,0.00,13044.78
2019-03-02 06:00:00,0.00,59758.35,0.00,4310.58,0.00,14503.21
2019-03-02 07:00:00,835.11,63435.26,4.95,4355.40,60.09,15540.68
2019-03-02 08:00:00,2480.45,63784.59,427.43,4315.41,375.34,15602.04
2019-03-02 09:00:00,3874.17,62553.24,1846.23,3480.94,476.81,15511.83
2019-03-02 10:00:00,5373.78,61811.73,3266.01,2986.50,673.84,15313.30
2019-03-02 11:00:00,6624.55,61337.29,3921.46,2579.89,785.16,15045.18
2019-03-02 12:00:00,7528.01,59669.98,4175.28,2461.56,835.41,14789.38
2019-03-02 13:00:00,10184.79,55831.39,4187.91,2444.32,871.86,14375.57
2019-03-02 14:00:00,9543.74,54960.11,4237.24,1911.12,728.03,14302.59
2019-03-02 15:00:00,7302.44,56525.95,4131.82,2188.90,504.40,14422.68
2019-03-02 16:00:00,4454.81,58246.53,3816.40,2646.25,275.84,14515.45
2019-03-02 17:00:00,1200.69,61884.03,2971.94,3392.09,35.47,15216.46
2019-03-02 18:00:00,0.00,66858.82,1180.08,5046.62,0.00,15579.77
2019-03-02 19:00:00,0.00,66397.63,120.51,5988.22,0.00,15204.66
2019-03-02 20:00:00,0.00,61799.13,0.33,6703.79,0.00,14551.97
2019-03-02 21:00:00,0.00,58663.01,0.00,6758.50,0.00,13987.81
2019-03-02 22:00:00,0.00,57476.39,0.00,6562.19,0.00,13393.64
2019-03-02 23:00:00,0.00,53586.02,0.00,6217.49,0.00,12776.21
2019-03-03 00:00:00,0.00,50171.26,0.00,5959.42,0.00,12339.58
2019-03-03 01:00:00,0.00,48150.65,0.00,5308.73,0.00,12037.24
2019-03-03 02:00:00,0.00,46769.95,0.00,4836.85,0.00,11886.45
2019-03-03 03:00:00,0.00,46114.67,0.00,4498.60,0.00,11826.43
2019-03-03 04:00:00,0.00,45851.40,0.00,4263.58,0.00,11889.45
2019-03-03 05:00:00,0.00,45638.10,0.00,4176.02,0.00,12096.51
2019-03-03 06:00:00,0.00,45603.51,0.00,4107.82,0.00,12499.38
2019-03-03 07:00:00,1288.73,46737.97,5.76,4067.03,112.31,12646.64
2019-03-03 08:00:00,1302.03,50522.81,471.65,3690.54,345.79,13010.34
2019-03-03 09:00:00,2438.41,52070.96,1974.51,2215.34,492.57,13300.93
2019-03-03 10:00:00,3830.83,52620.36,3363.18,1410.99,641.33,13405.74
2019-03-03 11:00:00,5058.93,52435.72,3972.19,1203.82,752.65,13216.40
2019-03-03 12:00:00,5523.95,50393.99,4191.61,1099.61,771.37,13065.64
2019-03-03 13:00:00,5711.61,48265.47,4166.28,1270.57,755.61,12820.33
2019-03-03 14:00:00,5349.08,46579.52,4223.95,1099.53,594.05,12835.60
2019-03-03 15:00:00,4080.22,47660.06,4136.26,1045.28,388.15,13031.74
2019-03-03 16:00:00,2267.60,49346.82,3823.93,1310.61,178.31,13453.14
2019-03-03 17:00:00,594.04,52993.91,2989.44,1975.51,20.69,14242.45
2019-03-03 18:00:00,71.00,57417.89,1189.27,3726.84,0.00,14888.82
2019-03-03 19:00:00,0.00,56900.86,120.32,4885.19,0.00,14632.24
2019-03-03 20:00:00,0.00,52973.02,0.38,5783.93,0.00,14113.84
2019-03-03 21:00:00,0.00,50921.66,0.00,6063.57,0.00,13598.44
2019-03-03 22:00:00,0.00,51430.90,0.00,5924.40,0.00,13216.59
2019-03-03 23:00:00,0.00,48291.89,0.00,5641.45,0.00,12733.44
2019-03-04 00:00:00,0.00,44888.66,0.00,5428.55,0.00,12412.35
2019-03-04 01:00:00,0.00,42475.07,0.00,4994.45,0.00,12206.79
2019-03-04 02:00:00,0.00,41262.51,0.00,4500.44,0.00,12101.76
2019-03-04 03:00:00,0.00,41164.51,0.00,4097.68,0.00,12052.25
2019-03-04 04:00:00,0.00,41526.74,0.00,3936.39,0.00,12092.76
2019-03-04 05:00:00,0.00,40736.94,0.00,3825.79,0.00,12260.06
2019-03-04 06:00:00,0.00,38386.77,0.00,3803.67,0.00,12489.62
2019-03-04 07:00:00,2665.71,36187.06,6.50,3792.56,67.97,12601.70
2019-03-04 08:00:00,7349.50,35054.47,489.45,3286.57,360.56,12729.98
2019-03-04 09:00:00,11635.82,33400.81,1996.36,1681.05,555.62,12826.01
2019-03-04 10:00:00,15775.51,31558.44,3377.86,658.06,748.71,12800.97
2019-03-04 11:00:00,18518.93,31341.98,3977.49,482.40,860.04,12681.39
2019-03-04 12:00:00,19620.43,28827.11,4195.95,608.64,870.87,12541.52
2019-03-04 13:00:00,19498.16,26389.76,4186.96,838.83,949.68,12322.42
2019-03-04 14:00:00,17664.21,26142.56,4244.49,835.67,772.36,12354.95
2019-03-04 15:00:00,14285.37,28505.81,4135.47,694.93,511.29,12649.78
2019-03-04 16:00:00,9566.35,33261.35,3824.71,915.37,251.21,13119.17
2019-03-04 17:00:00,3326.25,42476.15,3006.88,1517.53,29.55,14030.27
2019-03-04 18:00:00,49.16,53005.53,1217.53,3226.69,0.98,14875.83
2019-03-04 19:00:00,0.00,54468.06,128.36,4487.29,0.00,14837.06
2019-03-04 20:00:00,0.00,51746.05,0.44,5571.89,0.00,14459.69
2019-03-04 21:00:00,0.00,50669.93,0.00,5867.26,0.00,14052.33
2019-03-04 22:00:00,0.00,51493.35,0.00,5857.12,0.00,13374.13
2019-03-04 23:00:00,0.00,48067.06,0.00,5718.87,0.00,12836.22
2019-03-05 00:00:00,0.00,45388.29,0.00,5361.27,0.00,12462.62
2019-03-05 01:00:00,0.00,43879.79,0.00,4752.06,0.00,12326.08
2019-03-05 02:00:00,0.00,43278.32,0.00,4411.96,0.00,12228.55
2019-03-05 03:00:00,0.00,44035.45,0.00,4091.23,0.00,12323.82
2019-03-05 04:00:00,0.00,45709.20,0.00,3965.88,0.00,12671.18
2019-03-05 05:00:00,0.00,49291.15,0.00,3861.74,0.00,13338.87
2019-03-05 06:00:00,0.00,57177.58,0.00,3919.80,0.00,14737.28
2019-03-05 07:00:00,3140.57,59976.81,6.90,4071.43,165.51,15727.11
2019-03-05 08:00:00,5498.73,60255.14,459.83,3953.05,492.57,15734.63
2019-03-05 09:00:00,7392.74,59060.62,1919.95,3120.58,622.62,15532.57
2019-03-05 10:00:00,8615.39,58358.73,3314.05,2741.22,747.73,15361.69
2019-03-05 11:00:00,9308.13,59017.87,3933.02,2335.16,832.45,15122.43
2019-03-05 12:00:00,8992.36,58410.29,4168.70,2351.09,848.21,14967.88
2019-03-05 13:00:00,8160.99,58999.53,4157.39,2412.17,787.13,14843.65
2019-03-05 14:00:00,6453.86,59581.54,4229.21,1822.38,563.51,15004.26
2019-03-05 15:00:00,5013.48,60294.58,4106.96,2155.69,332.98,15371.33
2019-03-05 16:00:00,3338.38,59929.85,3797.84,2624.25,125.11,15606.95
2019-03-05 17:00:00,1120.47,62225.59,2957.64,3391.65,7.88,16148.81
2019-03-05 18:00:00,6.68,67325.83,1195.82,5145.16,0.00,16449.27
2019-03-05 19:00:00,0.00,68320.23,133.47,6063.74,0.00,16195.70
2019-03-05 20:00:00,0.00,63832.23,0.57,6871.29,0.00,15640.54
2019-03-05 21:00:00,0.00,60879.62,0.00,6991.68,0.00,14993.10
2019-03-05 22:00:00,0.00,58654.36,0.00,6704.12,0.00,14100.34
2019-03-05 23:00:00,0.00,53563.92,0.00,6465.41,0.00,13270.60
2019-03-06 00:00:00,0.00,49965.64,0.00,6055.27,0.00,12701.19
2019-03-06 01:00:00,0.00,47956.56,0.00,5344.68,0.00,12440.86
2019-03-06 02:00:00,0.00,47305.13,0.00,4841.45,0.00,12373.34
2019-03-06 03:00:00,0.00,47958.49,0.00,4562.19,0.00,12455.11
2019-03-06 04:00:00,0.00,49172.97,0.00,4330.86,0.00,12610.41
2019-03-06 05:00:00,0.00,52052.55,0.00,4296.76,0.00,13200.08
2019-03-06 06:00:00,0.00,58444.90,0.00,4243.30,0.00,14619.49
2019-03-06 07:00:00,3265.25,60043.34,8.15,4347.59,124.13,15514.91
2019-03-06 08:00:00,6545.68,58894.97,420.89,4211.35,404.90,15565.74
2019-03-06 09:00:00,9476.09,56149.04,1704.26,3612.76,600.94,15351.69
2019-03-06 10:00:00,12070.00,53395.63,3046.06,3188.02,779.25,15168.12
2019-03-06 11:00:00,13821.82,53569.30,3771.29,2785.37,875.80,14986.80
2019-03-06 12:00:00,14648.40,52249.81,4078.60,2708.47,852.15,14891.16
2019-03-06 13:00:00,13444.45,53179.93,4113.30,2753.03,749.70,14861.58
2019-03-06 14:00:00,11773.20,53839.43,4156.55,2251.72,572.37,14970.64
2019-03-06 15:00:00,9083.04,55217.11,4043.57,2593.27,337.91,15188.60
2019-03-06 16:00:00,5574.42,57610.21,3720.40,3051.92,124.13,15311.60
2019-03-06 17:00:00,1891.32,62152.29,2825.67,3936.51,6.90,15761.18
2019-03-06 18:00:00,140.01,68045.71,1120.10,5596.01,0.00,16129.68
2019-03-06 19:00:00,0.00,68081.95,132.30,6430.81,0.00,15771.08
2019-03-06 20:00:00,0.00,63861.06,0.47,7075.99,0.00,15259.43
2019-03-06 21:00:00,0.00,60382.88,0.00,7128.08,0.00,14536.97
2019-03-06 22:00:00,0.00,58034.63,0.00,6833.15,0.00,13632.95
2019-03-06 23:00:00,0.00,53187.28,0.00,6598.13,0.00,12770.20
2019-03-07 00:00:00,0.00,49157.59,0.00,6127.16,0.00,12228.55
2019-03-07 01:00:00,0.00,46874.68,0.00,5327.17,0.00,12003.48
2019-03-07 02:00:00,0.00,45597.75,0.00,4823.02,0.00,11911.21
2019-03-07 03:00:00,0.00,46106.02,0.00,4493.99,0.00,11871.44
2019-03-07 04:00:00,0.00,47647.18,0.00,4337.31,0.00,12055.25
2019-03-07 05:00:00,0.00,50442.21,0.00,4292.15,0.00,12629.91
2019-03-07 06:00:00,0.00,57442.76,0.00,4271.87,0.00,13999.81
2019-03-07 07:00:00,2680.37,59804.79,8.04,4338.49,126.10,15036.55
2019-03-07 08:00:00,2928.14,61795.73,428.46,4234.20,358.59,15184.41
2019-03-07 09:00:00,5509.50,59407.50,1870.82,3428.70,537.89,15016.37
2019-03-07 10:00:00,8323.13,57360.61,3225.92,2930.74,721.13,14910.41
2019-03-07 11:00:00,10179.65,56788.71,3834.47,2553.52,854.12,14775.16
2019-03-07 12:00:00,10879.53,55298.07,4050.38,2443.61,892.55,14625.71
2019-03-07 13:00:00,11279.99,54174.11,4013.90,2492.98,921.12,14539.37
2019-03-07 14:00:00,9940.51,54311.60,3986.51,2083.51,740.83,14600.37
2019-03-07 15:00:00,7314.63,55988.19,3806.05,2404.06,514.25,14844.21
2019-03-07 16:00:00,4033.77,57844.15,3464.04,2873.26,254.17,14910.73
2019-03-07 17:00:00,1216.51,61284.02,2673.71,3633.18,55.17,15496.09
2019-03-07 18:00:00,0.00,66573.46,1109.48,5128.28,1.97,15757.85
2019-03-07 19:00:00,0.00,67499.69,139.58,5889.89,0.00,15479.99
2019-03-07 20:00:00,0.00,63469.04,0.57,6719.22,0.00,14933.83
2019-03-07 21:00:00,0.00,60328.11,0.00,6953.89,0.00,14207.62
2019-03-07 22:00:00,0.00,58351.70,0.00,6709.65,0.00,13342.62
2019-03-07 23:00:00,0.00,53230.52,0.00,6382.46,0.00,12504.63
2019-03-08 00:00:00,0.00,49361.29,0.00,6035.00,0.00,11980.23
2019-03-08 01:00:00,0.00,46874.68,0.00,5298.60,0.00,11791.92
2019-03-08 02:00:00,0.00,46239.58,0.00,4804.59,0.00,11656.88
2019-03-08 03:00:00,0.00,47035.14,0.00,4466.34,0.00,11645.63
2019-03-08 04:00:00,0.00,48415.84,0.00,4292.15,0.00,11853.44
2019-03-08 05:00:00,0.00,50743.91,0.00,4215.65,0.00,12475.37
2019-03-08 06:00:00,0.00,57028.65,0.00,4205.51,0.00,13755.99
2019-03-08 07:00:00,2177.05,59682.62,10.89,4299.70,105.41,14667.88
2019-03-08 08:00:00,4617.68,59485.50,527.30,3978.67,415.73,14694.40
2019-03-08 09:00:00,7607.79,56342.63,2053.67,3131.56,624.58,14433.03
2019-03-08 10:00:00,10797.21,53595.18,3361.03,2751.39,840.33,14266.80
2019-03-08 11:00:00,12861.91,52562.40,3951.62,2364.48,988.11,14097.27
2019-03-08 12:00:00,12601.26,52290.76,4184.73,2203.26,1056.08,13886.00
2019-03-08 13:00:00,13355.40,51212.82,4176.34,2253.13,1107.31,13802.52
2019-03-08 14:00:00,11792.86,52025.92,4255.31,1668.16,942.79,13928.03
2019-03-08 15:00:00,8892.43,54317.19,4151.70,1922.00,731.97,14182.36
2019-03-08 16:00:00,5616.18,56188.72,3856.61,2374.70,427.56,14341.98
2019-03-08 17:00:00,2081.58,59837.65,3070.25,3044.93,101.47,14980.16
2019-03-08 18:00:00,54.66,65767.44,1296.66,4746.63,0.00,15507.75
2019-03-08 19:00:00,0.00,67021.20,148.96,5703.55,0.00,15342.70
2019-03-08 20:00:00,0.00,62857.00,0.65,6533.89,0.00,14890.32
2019-03-08 21:00:00,0.00,59685.32,0.00,6847.90,0.00,14346.41
2019-03-08 22:00:00,0.00,57570.55,0.00,6576.93,0.00,13531.68
2019-03-08 23:00:00,0.00,52701.10,0.00,6349.28,0.00,12651.67
2019-03-09 00:00:00,0.00,48895.29,0.00,5925.32,0.00,12204.54
2019-03-09 01:00:00,0.00,46919.84,0.00,5210.12,0.00,11979.48
2019-03-09 02:00:00,0.00,46412.52,0.00,4678.32,0.00,11809.93
2019-03-09 03:00:00,0.00,47232.10,0.00,4425.79,0.00,11825.68
2019-03-09 04:00:00,0.00,48409.11,0.00,4267.26,0.00,12066.50
2019-03-09 05:00:00,0.00,50887.07,0.00,4181.55,0.00,12727.44
2019-03-09 06:00:00,0.00,57120.89,0.00,4147.45,0.00,14078.59
2019-03-09 07:00:00,3989.00,57600.68,13.72,4248.94,120.19,15140.74
2019-03-09 08:00:00,7863.78,55851.23,582.98,3899.95,352.68,15236.09
2019-03-09 09:00:00,11694.23,52028.47,2145.43,3039.81,452.18,15187.60
2019-03-09 10:00:00,14805.94,49545.13,3435.41,2571.01,550.70,15096.59
2019-03-09 11:00:00,16179.40,48934.57,3993.79,2247.66,622.62,15050.18
2019-03-09 12:00:00,15580.17,48984.21,4210.00,2083.07,652.17,14698.79
2019-03-09 13:00:00,12577.00,51058.26,4210.77,2121.00,683.69,14335.66
2019-03-09 14:00:00,10147.34,52433.90,4258.31,1584.07,590.11,14242.45
2019-03-09 15:00:00,7843.08,54148.22,4133.92,1843.02,440.36,14203.89
2019-03-09 16:00:00,4945.48,56075.38,3813.25,2218.06,221.66,14295.05
2019-03-09 17:00:00,1556.72,60414.40,2981.56,2986.16,52.21,14854.61
2019-03-09 18:00:00,20.50,65340.40,1216.30,4645.43,0.98,15244.94
2019-03-09 19:00:00,0.00,64952.55,134.29,5507.16,0.00,14843.81
2019-03-09 20:00:00,0.00,60614.44,0.74,6259.14,0.00,14138.60
2019-03-09 21:00:00,0.00,57885.70,0.00,6570.48,0.00,13554.93
2019-03-09 22:00:00,0.00,56240.78,0.00,6385.23,0.00,12936.00
2019-03-09 23:00:00,0.00,52165.93,0.00,6095.83,0.00,12250.30
2019-03-10 00:00:00,0.00,48512.88,0.00,5761.27,0.00,11764.16
2019-03-10 01:00:00,0.00,46184.81,0.00,5117.95,0.00,11545.85
2019-03-10 02:00:00,0.00,45161.53,0.00,4657.12,0.00,11398.81
2019-03-10 03:00:00,0.00,45255.69,0.00,4321.64,0.00,11403.31
2019-03-10 04:00:00,0.00,45625.61,0.00,4155.74,0.00,11460.32
2019-03-10 05:00:00,0.00,45508.39,0.00,4033.16,0.00,11717.65
2019-03-10 06:00:00,0.00,44925.17,0.00,3978.79,0.00,11927.71
2019-03-10 07:00:00,2200.31,45310.44,17.99,3955.26,185.21,12084.60
2019-03-10 08:00:00,3982.39,47446.58,614.34,3270.43,358.59,12438.62
2019-03-10 09:00:00,6736.44,47050.39,2149.78,1914.72,490.61,12684.72
2019-03-10 10:00:00,9196.46,46042.18,3411.85,1174.30,563.51,12758.11
2019-03-10 11:00:00,11130.41,45068.09,3994.27,883.13,565.48,12678.12
2019-03-10 12:00:00,12680.66,41879.64,4225.35,777.40,512.28,12588.02
2019-03-10 13:00:00,13692.88,38653.68,4236.50,859.33,478.78,12539.74
2019-03-10 14:00:00,12855.56,37276.30,4253.38,748.44,411.79,12496.45
2019-03-10 15:00:00,10761.55,38814.00,4110.14,773.71,320.17,12652.59
2019-03-10 16:00:00,7172.55,42188.74,3775.29,1032.06,181.27,13048.82
2019-03-10 17:00:00,2974.35,48023.22,2943.51,1713.62,49.26,13653.47
2019-03-10 18:00:00,21.36,55630.43,1149.05,3480.42,0.00,14204.62
2019-03-10 19:00:00,0.00,57118.97,111.49,4541.95,0.00,13897.03
2019-03-10 20:00:00,0.00,53530.30,0.44,5511.06,0.00,13278.10
2019-03-10 21:00:00,0.00,51578.86,0.00,5901.36,0.00,12734.19
2019-03-10 22:00:00,0.00,51703.77,0.00,5688.46,0.00,12359.09
2019-03-10 23:00:00,0.00,48406.23,0.00,5459.89,0.00,11788.92
2019-03-11 00:00:00,0.00,45170.18,0.00,5176.94,0.00,11475.33
2019-03-11 01:00:00,0.00,42839.22,0.00,4784.31,0.00,11234.51
2019-03-11 02:00:00,0.00,41866.87,0.00,4342.84,0.00,11137.73
2019-03-11 03:00:00,0.00,41836.13,0.00,3993.53,0.00,11135.48
2019-03-11 04:00:00,0.00,41953.35,0.00,3765.88,0.00,11151.24
2019-03-11 05:00:00,0.00,41141.45,0.00,3690.31,0.00,11265.27
2019-03-11 06:00:00,0.00,38777.83,0.00,3655.29,0.00,11329.79
2019-03-11 07:00:00,5749.60,33943.89,20.96,3656.44,189.15,11298.93
2019-03-11 08:00:00,9637.14,33186.71,635.83,2806.55,198.01,11776.21
2019-03-11 09:00:00,14506.35,30801.23,2203.69,1309.66,333.97,12104.64
2019-03-11 10:00:00,18518.48,28374.46,3465.48,390.73,440.36,12225.56
2019-03-11 11:00:00,21002.52,28002.30,4016.53,217.56,498.49,12352.74
2019-03-11 12:00:00,21474.32,26119.06,4238.05,252.25,495.53,12207.16
2019-03-11 13:00:00,20885.37,24251.18,4248.87,413.78,590.11,11913.77
2019-03-11 14:00:00,19156.74,23924.61,4272.77,282.97,529.02,11902.08
2019-03-11 15:00:00,16091.95,26021.85,4145.68,197.16,411.79,12076.33
2019-03-11 16:00:00,11206.33,30937.26,3831.75,402.34,221.66,12457.77
2019-03-11 17:00:00,5127.80,39444.75,3032.75,1013.32,57.14,13086.67
2019-03-11 18:00:00,25.54,50805.81,1248.12,2762.00,0.98,13838.28
2019-03-11 19:00:00,0.00,54248.99,131.00,3997.09,0.00,13833.26
2019-03-11 20:00:00,0.00,51531.78,0.65,5012.23,0.00,13522.67
2019-03-11 21:00:00,0.00,50182.79,0.00,5462.65,0.00,12852.73
2019-03-11 22:00:00,0.00,50384.56,0.00,5441.45,0.00,12246.55
2019-03-11 23:00:00,0.00,46679.63,0.00,5257.12,0.00,11649.38
2019-03-12 00:00:00,0.00,43646.32,0.00,4947.45,0.00,11248.76
2019-03-12 01:00:00,0.00,41990.82,0.00,4519.80,0.00,11148.99
2019-03-12 02:00:00,0.00,41438.35,0.00,4150.21,0.00,11167.74
2019-03-12 03:00:00,0.00,42307.89,0.00,3890.31,0.00,11154.99
2019-03-12 04:00:00,0.00,44256.44,0.00,3752.06,0.00,11385.30
2019-03-12 05:00:00,0.00,48048.80,0.00,3721.64,0.00,12028.24
2019-03-12 06:00:00,0.00,55287.64,0.00,3741.92,44.33,13302.79
2019-03-12 07:00:00,5334.03,54630.89,23.64,3869.43,283.72,14266.75
2019-03-12 08:00:00,10305.98,51774.67,672.21,3415.33,365.49,14564.59
2019-03-12 09:00:00,15075.30,47008.24,2197.89,2601.16,498.49,14380.58
2019-03-12 10:00:00,19083.93,43771.15,3427.80,2307.66,626.55,14203.00
2019-03-12 11:00:00,21726.63,42104.64,3992.81,2091.04,690.59,13968.66
2019-03-12 12:00:00,22914.47,40189.46,4220.36,2017.40,681.72,13728.46
2019-03-12 13:00:00,22764.73,39856.87,4246.23,2045.91,683.69,13522.43
2019-03-12 14:00:00,20342.82,41036.43,4272.26,1579.33,629.51,13444.57
2019-03-12 15:00:00,16488.82,43939.22,4152.37,1902.91,491.59,13590.75
2019-03-12 16:00:00,11683.54,47527.13,3851.57,2299.55,274.86,13506.64
2019-03-12 17:00:00,5445.38,54105.42,3072.21,2977.53,78.81,13936.75
2019-03-12 18:00:00,142.86,63858.48,1304.24,4698.50,0.98,14717.53
2019-03-12 19:00:00,0.00,66625.34,145.44,5603.84,0.00,14740.28
2019-03-12 20:00:00,0.00,62792.62,0.81,6346.63,0.00,14182.11
2019-03-12 21:00:00,0.00,59097.30,0.00,6572.32,0.00,13598.44
2019-03-12 22:00:00,0.00,56070.71,0.00,6375.09,0.00,12692.93
2019-03-12 23:00:00,0.00,51123.43,0.00,6049.74,0.00,11803.92
2019-03-13 00:00:00,0.00,47562.63,0.00,5704.12,0.00,11286.27
2019-03-13 01:00:00,0.00,45340.25,0.00,5046.98,0.00,11085.22
2019-03-13 02:00:00,0.00,44901.15,0.00,4554.82,0.00,11007.94
2019-03-13 03:00:00,0.00,45553.55,0.00,4297.68,0.00,11037.20
2019-03-13 04:00:00,0.00,47472.31,0.00,4147.45,0.00,11262.27
2019-03-13 05:00:00,0.00,50612.28,0.00,4072.80,0.00,11914.96
2019-03-13 06:00:00,0.00,56835.52,0.00,4006.44,52.21,13114.11
2019-03-13 07:00:00,5492.03,55938.15,25.11,4136.16,347.76,13971.65
2019-03-13 08:00:00,9784.32,53394.55,651.15,3724.87,535.92,13979.29
2019-03-13 09:00:00,14055.74,48734.00,2223.45,2888.05,800.93,13537.98
2019-03-13 10:00:00,18074.65,45158.99,3467.17,2512.53,1023.57,13252.32
2019-03-13 11:00:00,20460.89,43519.31,4018.95,2097.15,1169.37,12985.73
2019-03-13 12:00:00,21664.98,41781.00,4242.35,1967.76,1147.70,12823.60
2019-03-13 13:00:00,21286.67,41482.89,4249.05,2034.80,1028.50,12817.52
2019-03-13 14:00:00,19247.42,42432.57,4203.13,1658.60,810.78,12904.70
2019-03-13 15:00:00,15993.55,45053.26,4022.94,2017.59,576.31,13166.17
2019-03-13 16:00:00,11068.16,48764.17,3640.73,2520.53,298.50,13350.96
2019-03-13 17:00:00,4962.39,55459.88,2793.65,3290.20,103.44,13870.11
2019-03-13 18:00:00,50.50,64737.75,1126.06,4897.88,0.98,14717.53
2019-03-13 19:00:00,0.00,67013.51,132.39,5634.41,0.00,14738.03
2019-03-13 20:00:00,0.00,62989.59,0.84,6300.52,0.00,14366.67
2019-03-13 21:00:00,0.00,59163.60,0.00,6623.01,0.00,13722.23
2019-03-13 22:00:00,0.00,55876.62,0.00,6366.80,0.00,12894.74
2019-03-13 23:00:00,0.00,50853.44,0.00,6104.12,0.00,12080.75
2019-03-14 00:00:00,0.00,47295.52,0.00,5752.97,0.00,11576.61
2019-03-14 01:00:00,0.00,45481.49,0.00,5071.87,0.00,11455.82
2019-03-14 02:00:00,0.00,44739.73,0.00,4541.92,0.00,11365.05
2019-03-14 03:00:00,0.00,45538.18,0.00,4293.07,0.00,11361.30
2019-03-14 04:00:00,0.00,47627.96,0.00,4172.33,0.00,11610.37
2019-03-14 05:00:00,0.00,50723.73,0.00,4097.68,0.00,12215.04
2019-03-14 06:00:00,0.00,56411.80,0.00,4046.07,40.39,13382.50
2019-03-14 07:00:00,4755.36,56278.00,21.05,4180.78,236.44,14417.57
2019-03-14 08:00:00,8177.23,55032.39,466.29,3878.39,256.14,14513.40
2019-03-14 09:00:00,12805.47,50086.11,1793.36,3319.98,398.99,14114.73
2019-03-14 10:00:00,17092.53,46209.33,3056.42,2794.25,507.35,13893.83
2019-03-14 11:00:00,20084.93,44005.76,3665.02,2437.26,559.56,13693.07
2019-03-14 12:00:00,21235.42,42184.61,3867.18,2368.74,579.27,13464.81
2019-03-14 13:00:00,22155.03,40775.95,3859.83,2434.15,703.40,13195.14
2019-03-14 14:00:00,19951.33,41915.06,3777.73,2013.95,617.69,13180.31
2019-03-14 15:00:00,16260.73,44759.18,3547.23,2392.83,498.49,13259.01
2019-03-14 16:00:00,10905.88,48884.17,3211.41,2894.56,294.56,13299.38
2019-03-14 17:00:00,4932.12,55311.44,2419.09,3626.05,100.48,13684.76
2019-03-14 18:00:00,109.03,64193.05,988.38,4994.08,2.96,14484.50
2019-03-14 19:00:00,0.00,66608.05,132.11,5663.26,0.00,14533.97
2019-03-14 20:00:00,0.00,62789.74,0.98,6235.86,0.00,14175.36
2019-03-14 21:00:00,0.00,59352.88,0.00,6596.29,0.00,13586.44
2019-03-14 22:00:00,0.00,56365.68,0.00,6361.27,0.00,12769.45
2019-03-14 23:00:00,0.00,51341.54,0.00,6080.16,0.00,11926.21
2019-03-15 00:00:00,0.00,48028.63,0.00,5717.95,0.00,11468.58
2019-03-15 01:00:00,0.00,46028.19,0.00,5031.32,0.00,11242.01
2019-03-15 02:00:00,0.00,45314.30,0.00,4548.37,0.00,11123.48
2019-03-15 03:00:00,0.00,46285.69,0.00,4254.36,0.00,11161.74
2019-03-15 04:00:00,0.00,47790.34,0.00,4146.53,0.00,11355.29
2019-03-15 05:00:00,0.00,50449.90,0.00,4105.05,0.00,11934.46
2019-03-15 06:00:00,0.00,56519.41,0.00,4117.96,44.33,13055.97
2019-03-15 07:00:00,5445.00,55613.34,28.53,4157.63,260.08,14013.56
2019-03-15 08:00:00,10051.74,52693.80,659.52,3685.16,293.57,14208.13
2019-03-15 09:00:00,14943.89,47592.19,2232.93,2792.86,464.99,14000.71
2019-03-15 10:00:00,19003.22,44044.98,3422.45,2426.37,621.63,13715.78
2019-03-15 11:00:00,21414.90,42471.14,3976.53,2135.89,741.82,13486.06
2019-03-15 12:00:00,22027.31,41042.03,4125.88,2069.48,769.40,13269.42
2019-03-15 13:00:00,22473.10,39987.08,4069.39,2158.23,828.51,13082.02
