Production per timestep in MWh, Photovoltaics_South,converter_Pump_storage_South,Gas_plant_South,Pump_storage_South
2019-10-14 07:00:00,38.88,0.00,3633.00,0.00
2019-10-14 08:00:00,516.00,0.00,2997.35,0.00
2019-10-14 09:00:00,1749.09,0.00,2105.27,0.00
2019-10-14 10:00:00,2881.61,0.00,1357.09,0.00
2019-10-14 11:00:00,3546.74,0.00,899.32,0.00
2019-10-14 12:00:00,3772.21,0.00,869.25,0.00
2019-10-14 13:00:00,3918.78,0.00,727.29,0.00
2019-10-14 14:00:00,3831.34,0.00,600.90,0.00
2019-10-14 15:00:00,3553.93,0.00,780.62,0.00
2019-10-14 16:00:00,2853.43,0.00,1390.80,0.00
2019-10-14 17:00:00,1511.83,0.00,2660.51,0.00
2019-10-14 18:00:00,322.44,0.00,3897.82,0.00
2019-10-14 19:00:00,12.28,0.00,4473.42,0.00
2019-10-14 20:00:00,0.00,0.00,5376.01,0.00
2019-10-14 21:00:00,0.00,0.00,5214.73,0.00
2019-10-14 22:00:00,0.00,0.00,5019.34,0.00
2019-10-14 23:00:00,0.00,0.00,4641.46,0.00
2019-10-15 00:00:00,0.00,0.00,4240.54,0.00
2019-10-15 01:00:00,0.00,0.00,4030.40,0.00
2019-10-15 02:00:00,0.00,0.00,3764.04,0.00
2019-10-15 03:00:00,0.00,0.00,3707.82,0.00
2019-10-15 04:00:00,0.00,0.00,3690.31,0.00
2019-10-15 05:00:00,0.00,0.00,3679.25,0.00
2019-10-15 06:00:00,0.00,0.00,3764.04,0.00
2019-10-15 07:00:00,35.76,0.00,4202.93,0.00
2019-10-15 08:00:00,495.94,0.00,4332.61,0.00
2019-10-15 09:00:00,1683.62,0.00,4049.08,0.00
2019-10-15 10:00:00,2768.25,0.00,3216.06,0.00
2019-10-15 11:00:00,3372.07,0.00,2720.07,0.00
2019-10-15 12:00:00,3555.40,0.00,2637.20,0.00
2019-10-15 13:00:00,3689.17,0.00,2105.28,0.00
2019-10-15 14:00:00,3591.79,0.00,2329.84,0.00
2019-10-15 15:00:00,3271.04,0.00,2804.51,0.00
2019-10-15 16:00:00,2565.48,0.00,3461.22,0.00
2019-10-15 17:00:00,1296.16,0.00,4660.50,0.00
2019-10-15 18:00:00,271.22,0.00,5534.28,0.00
2019-10-15 19:00:00,10.10,0.00,5823.06,0.00
2019-10-15 20:00:00,0.00,0.00,6456.19,0.00
2019-10-15 21:00:00,0.00,0.00,6207.35,0.00
2019-10-15 22:00:00,0.00,0.00,5861.73,0.00
2019-10-15 23:00:00,0.00,0.00,5402.74,0.00
2019-10-16 00:00:00,0.00,0.00,4751.13,0.00
2019-10-16 01:00:00,0.00,0.00,4409.20,0.00
2019-10-16 02:00:00,0.00,0.00,4121.64,0.00
2019-10-16 03:00:00,0.00,0.00,4049.75,0.00
2019-10-16 04:00:00,0.00,0.00,3993.53,0.00
2019-10-16 05:00:00,0.00,0.00,3993.53,0.00
2019-10-16 06:00:00,0.00,0.00,4087.54,0.00
2019-10-16 07:00:00,39.45,0.00,4343.02,0.00
2019-10-16 08:00:00,515.12,0.00,4456.29,0.00
2019-10-16 09:00:00,1718.87,0.00,4089.40,0.00
2019-10-16 10:00:00,2806.89,0.00,3288.94,0.00
2019-10-16 11:00:00,3428.97,0.00,2671.46,0.00
2019-10-16 12:00:00,3665.70,0.00,2525.98,0.00
2019-10-16 13:00:00,3753.01,0.00,2049.73,0.00
2019-10-16 14:00:00,3598.09,0.00,2428.61,0.00
2019-10-16 15:00:00,3277.18,0.00,2835.24,0.00
2019-10-16 16:00:00,2472.69,0.00,3592.72,0.00
2019-10-16 17:00:00,1140.57,0.00,4826.23,0.00
2019-10-16 18:00:00,225.87,0.00,5574.10,0.00
2019-10-16 19:00:00,9.27,0.00,5941.86,0.00
2019-10-16 20:00:00,0.00,0.00,6477.39,0.00
2019-10-16 21:00:00,0.00,0.00,6247.90,0.00
2019-10-16 22:00:00,0.00,0.00,5877.40,0.00
2019-10-16 23:00:00,0.00,0.00,5355.74,0.00
2019-10-17 00:00:00,0.00,0.00,4778.78,0.00
2019-10-17 01:00:00,0.00,0.00,4423.02,0.00
2019-10-17 02:00:00,0.00,0.00,4181.55,0.00
2019-10-17 03:00:00,0.00,0.00,4088.46,0.00
2019-10-17 04:00:00,0.00,0.00,4020.26,0.00
2019-10-17 05:00:00,0.00,0.00,3999.06,0.00
2019-10-17 06:00:00,0.00,0.00,4082.93,0.00
2019-10-17 07:00:00,32.59,0.00,4410.70,0.00
2019-10-17 08:00:00,464.44,0.00,4542.92,0.00
2019-10-17 09:00:00,1592.19,0.00,4212.39,0.00
2019-10-17 10:00:00,2703.77,0.00,3384.68,0.00
2019-10-17 11:00:00,3370.46,0.00,2790.81,0.00
2019-10-17 12:00:00,3641.95,0.00,2572.77,0.00
2019-10-17 13:00:00,3726.97,0.00,2057.34,0.00
2019-10-17 14:00:00,3532.22,0.00,2506.47,0.00
2019-10-17 15:00:00,3154.22,0.00,2992.30,0.00
2019-10-17 16:00:00,2471.65,0.00,3636.16,0.00
2019-10-17 17:00:00,1281.78,0.00,4722.81,0.00
2019-10-17 18:00:00,283.42,0.00,5607.80,0.00
2019-10-17 19:00:00,11.17,0.00,5991.57,0.00
2019-10-17 20:00:00,0.00,0.00,6587.99,0.00
2019-10-17 21:00:00,0.00,0.00,6239.61,0.00
2019-10-17 22:00:00,0.00,0.00,5888.46,0.00
2019-10-17 23:00:00,0.00,0.00,5433.16,0.00
2019-10-18 00:00:00,0.00,0.00,4794.45,0.00
2019-10-18 01:00:00,0.00,0.00,4438.69,0.00
2019-10-18 02:00:00,0.00,0.00,4165.88,0.00
2019-10-18 03:00:00,0.00,0.00,4093.07,0.00
2019-10-18 04:00:00,0.00,0.00,3981.55,0.00
2019-10-18 05:00:00,0.00,0.00,3886.62,0.00
2019-10-18 06:00:00,0.00,0.00,4117.96,0.00
2019-10-18 07:00:00,25.09,0.00,4470.74,0.00
2019-10-18 08:00:00,428.76,0.00,4616.39,0.00
2019-10-18 09:00:00,1621.57,0.00,4233.70,0.00
2019-10-18 10:00:00,2744.96,0.00,3325.06,0.00
2019-10-18 11:00:00,3360.36,0.00,2798.14,0.00
2019-10-18 12:00:00,3579.99,0.00,2678.05,0.00
2019-10-18 13:00:00,3673.41,0.00,2118.28,0.00
2019-10-18 14:00:00,3570.38,0.00,2466.46,0.00
2019-10-18 15:00:00,3202.21,0.00,2917.58,0.00
2019-10-18 16:00:00,2449.40,0.00,3627.99,0.00
2019-10-18 17:00:00,1286.43,0.00,4711.71,0.00
2019-10-18 18:00:00,270.02,0.00,5564.06,0.00
2019-10-18 19:00:00,9.98,0.00,5938.38,0.00
2019-10-18 20:00:00,0.00,0.00,6559.42,0.00
2019-10-18 21:00:00,0.00,0.00,6258.04,0.00
2019-10-18 22:00:00,0.00,0.00,5909.65,0.00
2019-10-18 23:00:00,0.00,0.00,5412.88,0.00
2019-10-19 00:00:00,0.00,0.00,4807.35,0.00
2019-10-19 01:00:00,0.00,0.00,4391.69,0.00
2019-10-19 02:00:00,0.00,0.00,4171.41,0.00
2019-10-19 03:00:00,0.00,0.00,4046.07,0.00
2019-10-19 04:00:00,0.00,0.00,4011.04,0.00
2019-10-19 05:00:00,0.00,0.00,3991.69,0.00
2019-10-19 06:00:00,0.00,0.00,4059.89,0.00
2019-10-19 07:00:00,31.04,0.00,4384.61,0.00
2019-10-19 08:00:00,522.35,0.00,4427.86,0.00
2019-10-19 09:00:00,1778.49,0.00,4050.06,0.00
2019-10-19 10:00:00,2863.13,0.00,3220.72,0.00
2019-10-19 11:00:00,3429.02,0.00,2762.66,0.00
2019-10-19 12:00:00,3595.31,0.00,2669.19,0.00
2019-10-19 13:00:00,3690.99,0.00,2117.28,0.00
2019-10-19 14:00:00,3650.94,0.00,2362.86,0.00
2019-10-19 15:00:00,3376.05,0.00,2718.86,0.00
2019-10-19 16:00:00,2790.85,0.00,3252.45,0.00
2019-10-19 17:00:00,1407.03,0.00,4518.29,0.00
2019-10-19 18:00:00,273.22,0.00,5458.56,0.00
2019-10-19 19:00:00,9.41,0.00,5944.48,0.00
2019-10-19 20:00:00,0.00,0.00,6525.32,0.00
2019-10-19 21:00:00,0.00,0.00,6197.21,0.00
2019-10-19 22:00:00,0.00,0.00,5785.23,0.00
2019-10-19 23:00:00,0.00,0.00,5359.43,0.00
2019-10-20 00:00:00,0.00,0.00,4875.56,0.00
2019-10-20 01:00:00,0.00,0.00,4451.60,0.00
2019-10-20 02:00:00,0.00,0.00,4165.88,0.00
2019-10-20 03:00:00,0.00,0.00,3996.30,0.00
2019-10-20 04:00:00,0.00,0.00,3934.55,0.00
2019-10-20 05:00:00,0.00,0.00,3909.66,0.00
2019-10-20 06:00:00,0.00,0.00,3884.78,0.00
2019-10-20 07:00:00,28.89,0.00,4035.61,0.00
2019-10-20 08:00:00,519.19,0.00,3545.32,0.00
2019-10-20 09:00:00,1819.98,0.00,2699.82,0.00
2019-10-20 10:00:00,2996.75,0.00,1943.32,0.00
2019-10-20 11:00:00,3609.04,0.00,1462.83,0.00
2019-10-20 12:00:00,3814.91,0.00,1294.75,0.00
2019-10-20 13:00:00,3871.27,0.00,1190.46,0.00
2019-10-20 14:00:00,3761.73,0.00,1157.14,0.00
2019-10-20 15:00:00,3457.87,0.00,1461.93,0.00
2019-10-20 16:00:00,2785.07,0.00,2003.85,0.00
2019-10-20 17:00:00,1417.66,0.00,3302.13,0.00
2019-10-20 18:00:00,279.12,0.00,4417.64,0.00
2019-10-20 19:00:00,10.00,0.00,5075.69,0.00
2019-10-20 20:00:00,0.00,0.00,5735.46,0.00
2019-10-20 21:00:00,0.00,0.00,5524.40,0.00
2019-10-20 22:00:00,0.00,0.00,5176.94,0.00
2019-10-20 23:00:00,0.00,0.00,4860.81,0.00
2019-10-21 00:00:00,0.00,0.00,4415.65,0.00
2019-10-21 01:00:00,0.00,0.00,4030.40,0.00
2019-10-21 02:00:00,0.00,0.00,3797.22,0.00
2019-10-21 03:00:00,0.00,0.00,3668.19,0.00
2019-10-21 04:00:00,0.00,0.00,3570.49,0.00
2019-10-21 05:00:00,0.00,0.00,3546.53,0.00
2019-10-21 06:00:00,0.00,0.00,3546.53,0.00
2019-10-21 07:00:00,31.28,0.00,3570.55,0.00
2019-10-21 08:00:00,557.54,0.00,2935.53,0.00
2019-10-21 09:00:00,1930.64,0.00,1770.72,0.00
2019-10-21 10:00:00,3101.88,0.00,1074.14,0.00
2019-10-21 11:00:00,3667.27,0.00,721.66,0.00
2019-10-21 12:00:00,3887.63,0.00,673.64,0.00
2019-10-21 13:00:00,3994.00,0.00,579.26,0.00
2019-10-21 14:00:00,3918.57,0.00,421.51,0.00
2019-10-21 15:00:00,3606.62,0.00,656.96,0.00
2019-10-21 16:00:00,2919.71,0.00,1233.27,0.00
2019-10-21 17:00:00,1461.02,0.00,2585.05,0.00
2019-10-21 18:00:00,270.15,0.00,3869.01,0.00
2019-10-21 19:00:00,8.10,0.00,4586.35,0.00
2019-10-21 20:00:00,0.00,0.00,5258.04,0.00
2019-10-21 21:00:00,0.00,0.00,5210.12,0.00
2019-10-21 22:00:00,0.00,0.00,4942.84,0.00
2019-10-21 23:00:00,0.00,0.00,4642.38,0.00
2019-10-22 00:00:00,0.00,0.00,4204.59,0.00
2019-10-22 01:00:00,0.00,0.00,3893.99,0.00
2019-10-22 02:00:00,0.00,0.00,3679.25,0.00
2019-10-22 03:00:00,0.00,0.00,3630.40,0.00
2019-10-22 04:00:00,0.00,0.00,3594.46,0.00
2019-10-22 05:00:00,0.00,0.00,3610.12,0.00
2019-10-22 06:00:00,0.00,0.00,3744.68,0.00
2019-10-22 07:00:00,30.49,0.00,4192.53,0.00
2019-10-22 08:00:00,548.25,0.00,4329.15,0.00
2019-10-22 09:00:00,1914.47,0.00,3721.45,0.00
2019-10-22 10:00:00,3080.50,0.00,2913.94,0.00
2019-10-22 11:00:00,3656.86,0.00,2413.17,0.00
2019-10-22 12:00:00,3884.17,0.00,2294.61,0.00
2019-10-22 13:00:00,3996.40,0.00,1704.04,0.00
2019-10-22 14:00:00,3928.51,0.00,1982.07,0.00
2019-10-22 15:00:00,3654.26,0.00,2324.52,0.00
2019-10-22 16:00:00,2950.15,0.00,2977.93,0.00
2019-10-22 17:00:00,1464.47,0.00,4388.04,0.00
2019-10-22 18:00:00,267.55,0.00,5440.26,0.00
2019-10-22 19:00:00,7.45,0.00,5976.85,0.00
2019-10-22 20:00:00,0.00,0.00,6445.13,0.00
2019-10-22 21:00:00,0.00,0.00,6164.03,0.00
2019-10-22 22:00:00,0.00,0.00,5877.40,0.00
2019-10-22 23:00:00,0.00,0.00,5288.46,0.00
2019-10-23 00:00:00,0.00,0.00,4790.76,0.00
2019-10-23 01:00:00,0.00,0.00,4375.10,0.00
2019-10-23 02:00:00,0.00,0.00,4132.70,0.00
2019-10-23 03:00:00,0.00,0.00,3988.00,0.00
2019-10-23 04:00:00,0.00,0.00,3938.23,0.00
2019-10-23 05:00:00,0.00,0.00,3952.98,0.00
2019-10-23 06:00:00,0.00,0.00,4069.11,0.00
2019-10-23 07:00:00,27.31,0.00,4451.01,0.00
2019-10-23 08:00:00,521.53,0.00,4566.93,0.00
2019-10-23 09:00:00,1867.43,0.00,3976.78,0.00
2019-10-23 10:00:00,3072.28,0.00,3035.53,0.00
2019-10-23 11:00:00,3647.25,0.00,2525.99,0.00
2019-10-23 12:00:00,3884.23,0.00,2363.67,0.00
2019-10-23 13:00:00,3989.98,0.00,1723.36,0.00
2019-10-23 14:00:00,3918.16,0.00,1991.50,0.00
2019-10-23 15:00:00,3624.69,0.00,2380.82,0.00
2019-10-23 16:00:00,2884.06,0.00,3115.92,0.00
2019-10-23 17:00:00,1412.35,0.00,4531.41,0.00
2019-10-23 18:00:00,257.74,0.00,5625.19,0.00
2019-10-23 19:00:00,7.01,0.00,6358.86,0.00
2019-10-23 20:00:00,0.00,0.00,6582.46,0.00
2019-10-23 21:00:00,0.00,0.00,6211.03,0.00
2019-10-23 22:00:00,0.00,0.00,5916.10,0.00
2019-10-23 23:00:00,0.00,0.00,5402.74,0.00
2019-10-24 00:00:00,0.00,0.00,4786.16,0.00
2019-10-24 01:00:00,0.00,0.00,4437.77,0.00
2019-10-24 02:00:00,0.00,0.00,4212.89,0.00
2019-10-24 03:00:00,0.00,0.00,4043.30,0.00
2019-10-24 04:00:00,0.00,0.00,3991.69,0.00
2019-10-24 05:00:00,0.00,0.00,3983.39,0.00
2019-10-24 06:00:00,0.00,0.00,4089.39,0.00
2019-10-24 07:00:00,24.18,0.00,4457.83,0.00
2019-10-24 08:00:00,492.17,0.00,4728.08,0.00
2019-10-24 09:00:00,1800.39,0.00,4119.40,0.00
2019-10-24 10:00:00,2973.78,0.00,3151.54,0.00
2019-10-24 11:00:00,3570.83,0.00,2725.92,0.00
2019-10-24 12:00:00,3783.84,0.00,2557.15,0.00
2019-10-24 13:00:00,3859.09,0.00,2009.09,0.00
2019-10-24 14:00:00,3677.30,0.00,2368.76,0.00
2019-10-24 15:00:00,3293.09,0.00,2798.13,0.00
2019-10-24 16:00:00,2551.73,0.00,3503.55,0.00
2019-10-24 17:00:00,1237.93,0.00,4741.77,0.00
2019-10-24 18:00:00,246.02,0.00,5609.26,0.00
2019-10-24 19:00:00,6.60,0.00,6186.00,0.00
2019-10-24 20:00:00,0.00,0.00,6538.22,0.00
2019-10-24 21:00:00,0.00,0.00,6245.14,0.00
2019-10-24 22:00:00,0.00,0.00,5934.54,0.00
2019-10-24 23:00:00,0.00,0.00,5379.70,0.00
2019-10-25 00:00:00,0.00,0.00,4819.34,0.00
2019-10-25 01:00:00,0.00,0.00,4423.02,0.00
2019-10-25 02:00:00,0.00,0.00,4186.16,0.00
2019-10-25 03:00:00,0.00,0.00,4078.33,0.00
2019-10-25 04:00:00,0.00,0.00,3999.06,0.00
2019-10-25 05:00:00,0.00,0.00,4017.50,0.00
2019-10-25 06:00:00,0.00,0.00,4083.85,0.00
2019-10-25 07:00:00,15.51,0.00,4479.41,0.00
2019-10-25 08:00:00,348.66,0.00,4762.84,0.00
2019-10-25 09:00:00,1353.04,0.00,4445.09,0.00
2019-10-25 10:00:00,2436.70,0.00,3644.39,0.00
2019-10-25 11:00:00,3093.45,0.00,3081.64,0.00
2019-10-25 12:00:00,3433.10,0.00,2812.03,0.00
2019-10-25 13:00:00,3455.00,0.00,2285.99,0.00
2019-10-25 14:00:00,3380.44,0.00,2518.15,0.00
2019-10-25 15:00:00,3052.31,0.00,2966.10,0.00
2019-10-25 16:00:00,2414.07,0.00,3552.73,0.00
2019-10-25 17:00:00,1297.90,0.00,4595.17,0.00
2019-10-25 18:00:00,240.22,0.00,5534.87,0.00
2019-10-25 19:00:00,6.30,0.00,6145.75,0.00
2019-10-25 20:00:00,0.00,0.00,6539.14,0.00
2019-10-25 21:00:00,0.00,0.00,6280.16,0.00
2019-10-25 22:00:00,0.00,0.00,5919.79,0.00
2019-10-25 23:00:00,0.00,0.00,5314.26,0.00
2019-10-26 00:00:00,0.00,0.00,4778.78,0.00
2019-10-26 01:00:00,0.00,0.00,4412.89,0.00
2019-10-26 02:00:00,0.00,0.00,4123.49,0.00
2019-10-26 03:00:00,0.00,0.00,4041.46,0.00
2019-10-26 04:00:00,0.00,0.00,3942.84,0.00
2019-10-26 05:00:00,0.00,0.00,4001.83,0.00
2019-10-26 06:00:00,0.00,0.00,4113.35,0.00
2019-10-26 07:00:00,21.69,0.00,4497.18,0.00
2019-10-26 08:00:00,457.16,0.00,4675.54,0.00
2019-10-26 09:00:00,1570.85,0.00,4253.09,0.00
2019-10-26 10:00:00,2725.48,0.00,3374.95,0.00
2019-10-26 11:00:00,3337.96,0.00,2873.08,0.00
2019-10-26 12:00:00,3584.89,0.00,2651.03,0.00
2019-10-26 13:00:00,3596.02,0.00,2146.82,0.00
2019-10-26 14:00:00,3439.70,0.00,2438.62,0.00
2019-10-26 15:00:00,3129.57,0.00,2895.29,0.00
2019-10-26 16:00:00,2474.28,0.00,3476.85,0.00
2019-10-26 17:00:00,1168.66,0.00,4670.03,0.00
2019-10-26 18:00:00,219.75,0.00,5468.71,0.00
2019-10-26 19:00:00,5.90,0.00,6108.36,0.00
2019-10-26 20:00:00,0.00,0.00,6460.80,0.00
2019-10-26 21:00:00,0.00,0.00,6200.90,0.00
2019-10-26 22:00:00,0.00,0.00,5794.45,0.00
2019-10-26 23:00:00,0.00,0.00,5365.88,0.00
2019-10-27 00:00:00,0.00,0.00,4786.16,0.00
2019-10-27 01:00:00,0.00,0.00,4436.85,0.00
2019-10-27 02:00:00,0.00,0.00,4181.55,0.00
2019-10-27 03:00:00,0.00,0.00,3988.92,0.00
2019-10-27 04:00:00,0.00,0.00,3892.15,0.00
2019-10-27 05:00:00,0.00,0.00,3835.93,0.00
2019-10-27 06:00:00,0.00,0.00,3870.03,0.00
2019-10-27 07:00:00,15.63,0.00,4006.47,0.00
2019-10-27 08:00:00,387.71,0.00,3650.06,0.00
2019-10-27 09:00:00,1512.84,0.00,3018.94,0.00
2019-10-27 10:00:00,2718.69,0.00,2234.28,0.00
2019-10-27 11:00:00,3348.88,0.00,1744.19,0.00
2019-10-27 12:00:00,3518.39,0.00,1614.31,0.00
2019-10-27 13:00:00,3557.65,0.00,1504.08,0.00
2019-10-27 14:00:00,3441.03,0.00,1449.27,0.00
2019-10-27 15:00:00,3099.08,0.00,1792.15,0.00
2019-10-27 16:00:00,2401.51,0.00,2329.35,0.00
2019-10-27 17:00:00,1139.59,0.00,3537.81,0.00
2019-10-27 18:00:00,209.12,0.00,4524.51,0.00
2019-10-27 19:00:00,5.54,0.00,5326.24,0.00
2019-10-27 20:00:00,0.00,0.00,5765.88,0.00
2019-10-27 21:00:00,0.00,0.00,5573.25,0.00
2019-10-27 22:00:00,0.00,0.00,5319.79,0.00
2019-10-27 23:00:00,0.00,0.00,4934.54,0.00
2019-10-28 00:00:00,0.00,0.00,4544.68,0.00
2019-10-28 01:00:00,0.00,0.00,4150.21,0.00
2019-10-28 02:00:00,0.00,0.00,3856.21,0.00
2019-10-28 03:00:00,0.00,0.00,3691.23,0.00
2019-10-28 04:00:00,0.00,0.00,3532.70,0.00
2019-10-28 05:00:00,0.00,0.00,3531.78,0.00
2019-10-28 06:00:00,0.00,0.00,3532.70,0.00
2019-10-28 07:00:00,12.83,0.00,3480.24,0.00
2019-10-28 08:00:00,357.00,0.00,3052.20,0.00
2019-10-28 09:00:00,1433.23,0.00,2181.50,0.00
2019-10-28 10:00:00,2655.29,0.00,1364.97,0.00
2019-10-28 11:00:00,3326.55,0.00,1003.39,0.00
2019-10-28 12:00:00,3547.46,0.00,922.57,0.00
2019-10-28 13:00:00,3597.44,0.00,1069.82,0.00
2019-10-28 14:00:00,3452.07,0.00,1105.51,0.00
2019-10-28 15:00:00,3122.69,0.00,1188.82,0.00
2019-10-28 16:00:00,2410.67,0.00,1818.81,0.00
2019-10-28 17:00:00,1155.59,0.00,2966.06,0.00
2019-10-28 18:00:00,203.96,0.00,3975.75,0.00
2019-10-28 19:00:00,5.06,0.00,4847.45,0.00
2019-10-28 20:00:00,0.00,0.00,5305.97,0.00
2019-10-28 21:00:00,0.00,0.00,5275.55,0.00
2019-10-28 22:00:00,0.00,0.00,5148.37,0.00
2019-10-28 23:00:00,0.00,0.00,4928.09,0.00
2019-10-29 00:00:00,0.00,0.00,4597.22,0.00
2019-10-29 01:00:00,0.00,0.00,4113.35,0.00
2019-10-29 02:00:00,0.00,0.00,3846.07,0.00
2019-10-29 03:00:00,0.00,0.00,3697.68,0.00
2019-10-29 04:00:00,0.00,0.00,3614.73,0.00
2019-10-29 05:00:00,0.00,0.00,3580.63,0.00
2019-10-29 06:00:00,0.00,0.00,3594.46,0.00
2019-10-29 07:00:00,13.59,0.00,3755.06,0.00
2019-10-29 08:00:00,381.90,0.00,3721.31,0.00
2019-10-29 09:00:00,1526.86,0.00,3259.30,0.00
2019-10-29 10:00:00,2797.84,0.00,2820.57,0.00
2019-10-29 11:00:00,3437.26,0.00,2489.90,0.00
2019-10-29 12:00:00,3721.24,0.00,2382.88,0.00
2019-10-29 13:00:00,3788.76,0.00,2416.75,0.00
2019-10-29 14:00:00,3671.57,0.00,2099.83,0.00
2019-10-29 15:00:00,3330.41,0.00,2653.90,0.00
2019-10-29 16:00:00,2541.63,0.00,3584.61,0.00
2019-10-29 17:00:00,1175.16,0.00,4913.30,0.00
2019-10-29 18:00:00,198.99,0.00,5872.88,0.00
2019-10-29 19:00:00,4.87,0.00,6323.21,0.00
2019-10-29 20:00:00,0.00,0.00,6601.82,0.00
2019-10-29 21:00:00,0.00,0.00,6365.87,0.00
2019-10-29 22:00:00,0.00,0.00,6055.27,0.00
2019-10-29 23:00:00,0.00,0.00,5724.40,0.00
2019-10-30 00:00:00,0.00,0.00,5353.90,0.00
2019-10-30 01:00:00,0.00,0.00,4741.92,0.00
2019-10-30 02:00:00,0.00,0.00,4418.42,0.00
2019-10-30 03:00:00,0.00,0.00,4176.02,0.00
2019-10-30 04:00:00,0.00,0.00,4072.80,0.00
2019-10-30 05:00:00,0.00,0.00,3978.79,0.00
2019-10-30 06:00:00,0.00,0.00,4037.77,0.00
2019-10-30 07:00:00,16.44,0.00,4115.34,0.00
2019-10-30 08:00:00,454.23,0.00,3895.06,0.00
2019-10-30 09:00:00,1705.15,0.00,3278.24,0.00
2019-10-30 10:00:00,2918.40,0.00,2856.70,0.00
2019-10-30 11:00:00,3583.61,0.00,2490.10,0.00
2019-10-30 12:00:00,3879.57,0.00,2322.25,0.00
2019-10-30 13:00:00,3988.30,0.00,2284.49,0.00
2019-10-30 14:00:00,3900.39,0.00,1918.02,0.00
2019-10-30 15:00:00,3591.02,0.00,2411.72,0.00
2019-10-30 16:00:00,2818.28,0.00,3300.59,0.00
2019-10-30 17:00:00,1294.91,0.00,4811.98,0.00
2019-10-30 18:00:00,206.38,0.00,5894.06,0.00
2019-10-30 19:00:00,4.64,0.00,6352.02,0.00
2019-10-30 20:00:00,0.00,0.00,6631.31,0.00
2019-10-30 21:00:00,0.00,0.00,6431.31,0.00
2019-10-30 22:00:00,0.00,0.00,6136.38,0.00
2019-10-30 23:00:00,0.00,0.00,5812.88,0.00
2019-10-31 00:00:00,0.00,0.00,5408.27,0.00
2019-10-31 01:00:00,0.00,0.00,4740.07,0.00
2019-10-31 02:00:00,0.00,0.00,4438.69,0.00
2019-10-31 03:00:00,0.00,0.00,4204.59,0.00
2019-10-31 04:00:00,0.00,0.00,4056.21,0.00
2019-10-31 05:00:00,0.00,0.00,3981.55,0.00
2019-10-31 06:00:00,0.00,0.00,3971.41,0.00
2019-10-31 07:00:00,13.18,0.00,4120.44,0.00
2019-10-31 08:00:00,403.38,0.00,3916.42,0.00
2019-10-31 09:00:00,1618.57,0.00,3364.82,0.00
2019-10-31 10:00:00,2876.58,0.00,2941.83,0.00
2019-10-31 11:00:00,3538.85,0.00,2483.25,0.00
2019-10-31 12:00:00,3794.41,0.00,2380.68,0.00
2019-10-31 13:00:00,3885.89,0.00,2390.58,0.00
2019-10-31 14:00:00,3791.40,0.00,1993.83,0.00
2019-10-31 15:00:00,3496.09,0.00,2509.41,0.00
2019-10-31 16:00:00,2726.97,0.00,3370.70,0.00
2019-10-31 17:00:00,1253.55,0.00,4783.30,0.00
2019-10-31 18:00:00,201.51,0.00,5825.20,0.00
2019-10-31 19:00:00,4.38,0.00,6284.07,0.00
2019-10-31 20:00:00,0.00,0.00,6496.75,0.00
2019-10-31 21:00:00,0.00,0.00,6344.67,0.00
2019-10-31 22:00:00,0.00,0.00,5987.99,0.00
2019-10-31 23:00:00,0.00,0.00,5714.26,0.00
2019-11-01 00:00:00,0.00,0.00,5364.03,0.00
2019-11-01 01:00:00,0.00,0.00,4737.31,0.00
2019-11-01 02:00:00,0.00,0.00,4412.89,0.00
2019-11-01 03:00:00,0.00,0.00,4123.49,0.00
2019-11-01 04:00:00,0.00,0.00,3931.78,0.00
2019-11-01 05:00:00,0.00,0.00,3893.99,0.00
2019-11-01 06:00:00,0.00,0.00,3871.87,0.00
2019-11-01 07:00:00,13.72,0.00,3814.84,0.00
2019-11-01 08:00:00,450.05,0.00,3263.29,0.00
2019-11-01 09:00:00,1666.99,0.00,1997.52,0.00
2019-11-01 10:00:00,2895.71,0.00,1119.95,0.00
2019-11-01 11:00:00,3488.31,0.00,867.43,0.00
2019-11-01 12:00:00,3743.71,0.00,815.72,0.00
2019-11-01 13:00:00,3861.73,0.00,788.94,0.00
2019-11-01 14:00:00,3826.27,0.00,765.41,0.00
2019-11-01 15:00:00,3519.88,0.00,950.15,0.00
2019-11-01 16:00:00,2734.57,0.00,1589.84,0.00
2019-11-01 17:00:00,1244.26,0.00,2974.16,0.00
2019-11-01 18:00:00,202.72,0.00,3999.10,0.00
2019-11-01 19:00:00,3.96,0.00,4944.41,0.00
2019-11-01 20:00:00,0.00,0.00,5379.70,0.00
2019-11-01 21:00:00,0.00,0.00,5434.08,0.00
2019-11-01 22:00:00,0.00,0.00,5327.17,0.00
2019-11-01 23:00:00,0.00,0.00,5072.79,0.00
2019-11-02 00:00:00,0.00,0.00,4744.68,0.00
2019-11-02 01:00:00,0.00,0.00,4336.39,0.00
2019-11-02 02:00:00,0.00,0.00,3931.78,0.00
2019-11-02 03:00:00,0.00,0.00,3726.25,0.00
2019-11-02 04:00:00,0.00,0.00,3663.58,0.00
2019-11-02 05:00:00,0.00,0.00,3637.77,0.00
2019-11-02 06:00:00,0.00,0.00,3630.40,0.00
2019-11-02 07:00:00,12.42,0.00,3699.09,0.00
2019-11-02 08:00:00,437.27,0.00,3478.84,0.00
2019-11-02 09:00:00,1650.10,0.00,2824.53,0.00
