sit,,South
Production per timestep [MWh],,Gas plant
stf,t,
2019,1201,1035.94054923
2019,1202,936.586108651
2019,1203,888.844364479
2019,1204,843.13026195
2019,1205,821.010534921
2019,1206,812.531306226
2019,1207,808.040904171
2019,1208,799.25171004
2019,1209,671.386095474
2019,1210,514.19017788
2019,1211,451.374461306
2019,1212,449.859054239
2019,1213,457.646378444
2019,1214,437.815889784
2019,1215,426.153748969
2019,1216,491.242143726
2019,1217,588.330300835
2019,1218,791.266140749
2019,1219,945.582032902
2019,1220,1173.24820026
2019,1221,1220.45593887
2019,1222,1217.69097299
2019,1223,1176.21648481
2019,1224,1133.0830171
2019,1225,1035.94054923
2019,1226,945.065337346
2019,1227,864.881326863
2019,1228,839.996633955
2019,1229,834.651033256
2019,1230,825.987473502
2019,1231,851.635591586
2019,1232,894.418482022
2019,1233,796.465117113
2019,1234,697.26253104
2019,1235,636.225908309
2019,1236,605.834660537
2019,1237,595.558915535
2019,1238,511.07028984
2019,1239,585.983422309
2019,1240,685.482381698
2019,1241,831.983870874
2019,1242,1146.31511331
2019,1243,1297.94698211
2019,1244,1464.11944609
2019,1245,1472.98948912
2019,1246,1422.85144119
2019,1247,1377.32166972
2019,1248,1301.93026676
2019,1249,1134.00467239
2019,1250,1016.77011913
2019,1251,949.120620635
2019,1252,919.443320203
2019,1253,879.443480491
2019,1254,876.309852495
2019,1255,897.7824324
2019,1256,919.567067791
2019,1257,825.999082649
2019,1258,702.394225874
2019,1259,613.48790609
2019,1260,582.052983087
2019,1261,582.839425851
2019,1262,465.353747507
2019,1263,542.795200456
2019,1264,658.924367056
2019,1265,823.729578886
2019,1266,1144.45359923
2019,1267,1284.7463635
2019,1268,1444.58035388
2019,1269,1463.03561196
2019,1270,1399.62572781
2019,1271,1349.30334881
2019,1272,1265.80137928
2019,1273,1118.33653241
2019,1274,1013.26782902
2019,1275,941.194385116
2019,1276,902.116200696
2019,1277,883.49876378
2019,1278,879.443480491
2019,1279,903.906497164
2019,1280,942.622929801
2019,1281,855.680138094
2019,1282,720.422012691
2019,1283,650.977097727
2019,1284,611.770220599
2019,1285,616.390005858
2019,1286,508.722995243
2019,1287,575.460841417
2019,1288,680.513649829
2019,1289,841.34745439
2019,1290,1127.05235055
2019,1291,1258.79046675
2019,1292,1406.42382476
2019,1293,1407.18330121
2019,1294,1360.73187445
2019,1295,1300.63994935
2019,1296,1244.7876386
2019,1297,1110.59462795
2019,1298,1007.92222832
2019,1299,937.507763944
2019,1300,889.95035083
2019,1301,866.171644273
2019,1302,847.369876298
2019,1303,846.862755799
2019,1304,826.604927173
2019,1305,589.118296104
2019,1306,377.738050765
2019,1307,325.393722242
2019,1308,313.596134697
2019,1309,318.718307609
2019,1310,295.259869437
2019,1311,280.621824677
2019,1312,338.617170916
2019,1313,492.822814243
2019,1314,817.414397297
2019,1315,1025.67970254
2019,1316,1244.01866834
2019,1317,1282.02251243
2019,1318,1251.60788777
2019,1319,1191.70029373
2019,1320,1128.29040958
2019,1321,1028.935969
2019,1322,942.669033584
2019,1323,848.107200532
2019,1324,804.052077531
2019,1325,786.356295907
2019,1326,783.222667912
2019,1327,780.723500516
2019,1328,722.109910296
2019,1329,418.694480963
2019,1330,209.284273974
2019,1331,150.436522011
2019,1332,173.967933559
2019,1333,199.025248833
2019,1334,171.758644412
2019,1335,143.538576172
2019,1336,190.002336342
2019,1337,345.610598291
2019,1338,675.307162898
2019,1339,901.455523602
2019,1340,1118.29855718
2019,1341,1168.47458035
2019,1342,1177.32247116
2019,1343,1133.0830171
2019,1344,1089.94954939
2019,1345,970.871685547
2019,1346,887.922709186
2019,1347,803.499084356
2019,1348,795.572848837
2019,1349,792.439220841
2019,1350,797.231828364
2019,1351,818.864206631
2019,1352,841.537532987
2019,1353,709.27472396
2019,1354,610.054665381
2019,1355,534.15578598
2019,1356,509.979732892
2019,1357,521.706849552
2019,1358,406.416311858
2019,1359,445.369371062
2019,1360,552.938372631
2019,1361,701.446247816
2019,1362,1026.85808141
2019,1363,1162.89392751
2019,1364,1362.71204706
2019,1365,1394.46445817
2019,1366,1346.35405188
2019,1367,1298.24364559
2019,1368,1225.43287745
2019,1369,1076.86204423
2019,1370,981.562886945
2019,1371,910.964091508
2019,1372,872.070238148
2019,1373,865.24998898
2019,1374,864.881326863
2019,1375,880.869847688
2019,1376,864.262958047
2019,1377,732.451621887
2019,1378,621.723222839
2019,1379,535.16714043
2019,1380,513.225996384
2019,1381,506.61015618
2019,1382,391.4802572
2019,1383,442.516999068
2019,1384,544.063259378
2019,1385,699.095395008
2019,1386,1038.39865522
2019,1387,1200.2545732
2019,1388,1364.73019489
2019,1389,1395.57044452
2019,1390,1357.04525327
2019,1391,1298.24364559
2019,1392,1231.33147132
2019,1393,1085.15694187
2019,1394,964.604429555
2019,1395,914.65071268
2019,1396,882.392777428
2019,1397,860.273050399
2019,1398,855.480442875
2019,1399,879.668923265
2019,1400,857.901379417
2019,1401,735.756613268
2019,1402,630.358329286
2019,1403,540.125175742
2019,1404,522.582491594
2019,1405,531.400751369
2019,1406,406.854061045
2019,1407,458.145539345
2019,1408,567.583952441
2019,1409,718.496559924
2019,1410,1044.2985643
2019,1411,1209.52248766
2019,1412,1371.54727946
2019,1413,1405.33999062
2019,1414,1359.44155704
2019,1415,1303.9579084
2019,1416,1246.44661813
2019,1417,1090.31821151
2019,1418,977.876265773
2019,1419,910.042436215
2019,1420,877.415838847
2019,1421,846.632552064
2019,1422,859.535726164
2019,1423,879.66021358
2019,1424,872.696032916
2019,1425,715.185941941
2019,1426,594.583061938
2019,1427,513.220848003
2019,1428,479.69350741
2019,1429,488.033996574
2019,1430,375.769715315
2019,1431,427.296242656
2019,1432,515.055395768
2019,1433,670.989414955
2019,1434,1015.54149149
2019,1435,1195.77604544
2019,1436,1364.35520357
2019,1437,1388.93452641
2019,1438,1343.22042388
2019,1439,1283.68149196
2019,1440,1215.8476624
2019,1441,1068.5671466
2019,1442,977.507603656
2019,1443,905.802821868
2019,1444,878.890487315
2019,1445,858.429739813
2019,1446,862.116360984
2019,1447,871.07971761
2019,1448,863.082223989
2019,1449,696.187715586
2019,1450,597.299493511
2019,1451,515.978391292
2019,1452,492.311670494
2019,1453,488.864662521
2019,1454,382.223626616
2019,1455,437.779280076
2019,1456,529.249446482
2019,1457,678.417686404
2019,1458,1009.32458799
2019,1459,1197.64464473
2019,1460,1340.75766347
2019,1461,1351.69965258
2019,1462,1312.4371371
2019,1463,1243.49732119
2019,1464,1191.88462479
2019,1465,1061.74689743
2019,1466,967.369395434
2019,1467,899.719896935
2019,1468,852.715476997
2019,1469,835.204026431
2019,1470,821.563528096
2019,1471,813.407032612
2019,1472,738.108593496
2019,1473,443.067757988
2019,1474,282.198652472
2019,1475,240.764613895
2019,1476,219.922455334
2019,1477,254.113290963
2019,1478,219.905595166
2019,1479,209.056838407
2019,1480,262.122040344
2019,1481,395.103089271
2019,1482,745.367188718
2019,1483,977.038342832
2019,1484,1156.7857732
2019,1485,1212.71403441
2019,1486,1184.88004456
2019,1487,1128.29040958
2019,1488,1085.70993504
2019,1489,998.890006452
2019,1490,900.088559052
2019,1491,819.535886452
2019,1492,787.2779512
2019,1493,765.158224171
2019,1494,760.734278765
2019,1495,758.511971903
2019,1496,657.313702298
2019,1497,336.209373562
2019,1498,131.612723561
2019,1499,96.4792395881
2019,1500,121.728555357
2019,1501,167.765503555
2019,1502,167.134541841
2019,1503,138.984935206
2019,1504,183.073281756
2019,1505,303.505451471
2019,1506,645.337706915
2019,1507,897.458687055
2019,1508,1114.37697132
2019,1509,1173.45151893
2019,1510,1171.42387728
2019,1511,1143.7742185
2019,1512,1072.25376777
2019,1513,950.410938045
2019,1514,882.392777428
2019,1515,818.245569042
2019,1516,793.176545075
2019,1517,772.347135455
2019,1518,783.959992146
2019,1519,814.285167594
2019,1520,790.61059939
2019,1521,624.116873986
2019,1522,548.244914218
2019,1523,467.03247375
2019,1524,470.218100635
2019,1525,482.434668484
2019,1526,364.476483463
2019,1527,431.138013688
2019,1528,524.850958469
2019,1529,678.329189997
2019,1530,1029.03285991
2019,1531,1212.74861702
2019,1532,1374.2584471
2019,1533,1398.3354104
2019,1534,1340.82412012
2019,1535,1293.08237595
2019,1536,1211.05505488
2019,1537,1068.93580871
2019,1538,968.291050727
2019,1539,912.438739977
2019,1540,866.171644273
2019,1541,859.351395106
2019,1542,848.660193708
2019,1543,869.518812641
2019,1544,842.269477733
2019,1545,722.552886288
2019,1546,637.604009704
2019,1547,557.073495777
2019,1548,541.693353444
2019,1549,550.605851514
2019,1550,450.344457157
2019,1551,518.653820514
2019,1552,610.384324665
2019,1553,787.302287899
2019,1554,1119.20138763
2019,1555,1286.16222785
2019,1556,1415.19892972
2019,1557,1425.61640707
2019,1558,1366.63046832
2019,1559,1319.62604838
2019,1560,1225.43287745
2019,1561,1065.4335186
2019,1562,964.604429555
2019,1563,898.798241642
2019,1564,867.461961683
2019,1565,858.429739813
2019,1566,854.374456524
2019,1567,867.697654272
2019,1568,846.83972274
2019,1569,685.739991765
2019,1570,586.148165791
2019,1571,510.704654845
2019,1572,488.72172742
2019,1573,498.596770673
2019,1574,416.701775586
2019,1575,480.812386372
2019,1576,574.652952402
2019,1577,726.635585996
2019,1578,1025.65701641
2019,1579,1177.97882785
2019,1580,1343.84382243
2019,1581,1390.777837
2019,1582,1341.93010647
2019,1583,1276.49258067
2019,1584,1206.99977159
2019,1585,1059.71925578
2019,1586,960.917808384
2019,1587,893.268309885
2019,1588,858.429739813
2019,1589,843.13026195
2019,1590,841.102620306
2019,1591,859.939114563
2019,1592,795.734171857
2019,1593,626.312795664
2019,1594,550.277735453
2019,1595,472.896116424
2019,1596,440.65301707
2019,1597,450.625153956
2019,1598,333.632872431
2019,1599,384.400651213
2019,1600,474.941096189
2019,1601,608.986626143
2019,1602,949.325917166
2019,1603,1140.7106554
2019,1604,1306.77745664
2019,1605,1369.57976526
2019,1606,1315.38643404
2019,1607,1269.85666257
2019,1608,1185.06437562
2019,1609,1042.02347416
2019,1610,935.664453358
2019,1611,885.157743307
2019,1612,853.452801231
2019,1613,836.310012783
2019,1614,829.489763615
2019,1615,849.787435695
2019,1616,779.989659698
2019,1617,607.961266596
2019,1618,514.202868036
2019,1619,449.531635398
2019,1620,416.613048072
2019,1621,424.199887017
2019,1622,316.81362943
2019,1623,368.602903112
2019,1624,443.612266935
2019,1625,597.231252981
2019,1626,929.085713997
2019,1627,1101.43242937
2019,1628,1251.82781357
2019,1629,1314.09611663
2019,1630,1277.04557385
2019,1631,1219.16562146
2019,1632,1152.25344719
2019,1633,1023.5903683
2019,1634,931.424839011
2019,1635,864.328333687
2019,1636,831.148743143
2019,1637,806.632712351
2019,1638,795.757179895
2019,1639,791.053040664
2019,1640,654.086560807
2019,1641,382.944433713
2019,1642,234.860799671
2019,1643,176.626730627
2019,1644,155.479901772
2019,1645,171.866294027
2019,1646,149.687895337
2019,1647,154.742664977
2019,1648,206.412502193
2019,1649,342.723356347
2019,1650,696.084648691
2019,1651,908.389726569
2019,1652,1102.21112145
2019,1653,1180.2717681
2019,1654,1137.69129356
2019,1655,1091.97719104
2019,1656,1035.38755605
2019,1657,956.862525095
2019,1658,868.567948035
2019,1659,798.706476832
2019,1660,753.176705363
2019,1661,738.061558559
2019,1662,731.056978333
2019,1663,731.287825616
2019,1664,561.310122687
2019,1665,261.932660451
2019,1666,78.1457638873
2019,1667,43.511056221
2019,1668,50.4506575087
2019,1669,82.7559774512
2019,1670,56.5950250967
2019,1671,39.4326366958
2019,1672,80.4672825459
2019,1673,202.663507214
2019,1674,552.400601967
2019,1675,799.419068472
2019,1676,1002.44687893
2019,1677,1092.53018421
2019,1678,1088.29056986
2019,1679,1051.42435815
2019,1680,989.489122464
2019,1681,903.959511282
2019,1682,830.042756791
2019,1683,778.061398271
2019,1684,750.411739484
2019,1685,744.328814551
2019,1686,748.38409784
2019,1687,773.886475526
2019,1688,683.066442876
2019,1689,520.232731634
2019,1690,461.531710546
2019,1691,418.207229727
2019,1692,403.480370014
2019,1693,409.181777616
2019,1694,315.865760737
2019,1695,380.581116743
2019,1696,459.910637642
2019,1697,595.506710291
2019,1698,939.69950606
2019,1699,1120.76811856
2019,1700,1269.32660573
2019,1701,1314.46477874
2019,1702,1275.01793221
2019,1703,1209.94906853
2019,1704,1140.82492156
2019,1705,1009.39687679
2019,1706,910.964091508
2019,1707,859.535726164
2019,1708,829.489763615
2019,1709,814.55894787
2019,1710,801.287111653
2019,1711,827.232505554
2019,1712,744.974149949
2019,1713,577.610127687
2019,1714,502.505910406
2019,1715,419.430893683
2019,1716,393.55164098
2019,1717,406.95949887
2019,1718,331.719550079
2019,1719,403.518267086
2019,1720,504.106605693
2019,1721,658.039783954
2019,1722,979.575707549
2019,1723,1126.88120562
2019,1724,1260.10372359
2019,1725,1324.60298696
2019,1726,1273.35895268
2019,1727,1220.82460098
2019,1728,1150.59446766
2019,1729,1014.37381537
2019,1730,908.383456688
2019,1731,858.614070871
2019,1732,834.466702197
2019,1733,819.535886452
2019,1734,809.213347172
2019,1735,836.156374937
2019,1736,775.678943294
2019,1737,663.995846469
2019,1738,558.84947479
2019,1739,487.451753326
2019,1740,473.748797107
2019,1741,486.830029291
2019,1742,402.790723995
2019,1743,478.566786961
2019,1744,578.91189793
2019,1745,725.210346488
2019,1746,998.816015021
2019,1747,1132.65243128
2019,1748,1247.17206807
2019,1749,1319.25738627
2019,1750,1272.25296633
2019,1751,1216.03199346
2019,1752,1143.58988744
2019,1753,1006.26324879
2019,1754,909.673774098
2019,1755,850.872166411
2019,1756,829.305432557
2019,1757,821.010534921
2019,1758,823.591169741
2019,1759,831.525890026
2019,1760,737.03281931
2019,1761,558.571742427
2019,1762,485.274066348
2019,1763,427.177868368
2019,1764,413.896981993
2019,1765,431.646199457
2019,1766,362.047084081
2019,1767,449.77217948
2019,1768,550.548154322
2019,1769,695.046056598
2019,1770,995.16453876
2019,1771,1116.92808447
2019,1772,1238.84868902
2019,1773,1310.59382651
2019,1774,1270.04099362
2019,1775,1207.92142688
2019,1776,1148.1981639
2019,1777,1009.94986997
2019,1778,905.802821868
2019,1779,852.715476997
2019,1780,828.568108323
2019,1781,818.614231159
2019,1782,814.005954695
2019,1783,824.547382626
2019,1784,729.66500959
2019,1785,570.808781789
2019,1786,498.587798404
2019,1787,429.785641284
2019,1788,409.873204153
2019,1789,428.946343809
2019,1790,353.591041665
2019,1791,432.235774495
2019,1792,511.806001977
2019,1793,646.379180173
2019,1794,938.649198549
2019,1795,1094.72044835
2019,1796,1213.22983648
2019,1797,1291.60772748
2019,1798,1231.33147132
2019,1799,1171.97687046
2019,1800,1111.33195219
2019,1801,990.04211564
2019,1802,909.673774098
2019,1803,849.766180059
2019,1804,806.264050234
2019,1805,787.646613318
2019,1806,787.2779512
2019,1807,775.622049057
2019,1808,600.387154398
2019,1809,328.106860746
2019,1810,207.132666279
2019,1811,171.934212649
2019,1812,151.520143872
2019,1813,175.331533608
2019,1814,162.442979769
2019,1815,159.592407125
2019,1816,232.468129183
2019,1817,352.859324663
2019,1818,662.828739103
2019,1819,903.360948505
2019,1820,1055.96379748
2019,1821,1163.31331071
2019,1822,1118.52086347
2019,1823,1049.21238544
2019,1824,1001.47064127
2019,1825,911.517084684
2019,1826,828.752439381
2019,1827,765.526886288
2019,1828,732.900288919
2019,1829,710.043237655
2019,1830,712.070879299
2019,1831,705.333384651
2019,1832,538.832458213
2019,1833,249.806044793
2019,1834,84.8706844701
2019,1835,56.4408654446
2019,1836,56.5555690633
2019,1837,73.7140399488
2019,1838,78.1904121551
2019,1839,69.4431793739
2019,1840,106.267029676
2019,1841,234.048187092
2019,1842,552.037681737
2019,1843,793.550355573
2019,1844,957.003335843
2019,1845,1073.17542306
2019,1846,1076.86204423
2019,1847,1039.99583252
2019,1848,978.24492789
2019,1849,862.853685219
2019,1850,809.950671406
2019,1851,757.784981827
2019,1852,737.877227501
2019,1853,716.863486822
2019,1854,726.080039751
2019,1855,750.110680537
2019,1856,642.432529983
2019,1857,479.690982724
2019,1858,431.824301126
2019,1859,404.303591443
2019,1860,391.74207575
2019,1861,404.617187058
2019,1862,325.661938871
2019,1863,397.337767473
2019,1864,482.914100966
2019,1865,615.879492475
2019,1866,961.001587951
2019,1867,1146.43581158
2019,1868,1246.53046603
2019,1869,1334.74119519
2019,1870,1270.96264892
2019,1871,1225.43287745
2019,1872,1143.03689426
2019,1873,995.756378456
2019,1874,902.484862814
2019,1875,866.355975332
2019,1876,839.627971837
2019,1877,824.328493975
2019,1878,811.97831305
2019,1879,829.666615854
2019,1880,730.53112971
2019,1881,598.733036183
2019,1882,576.815812764
2019,1883,516.867594512
2019,1884,489.395594013
2019,1885,495.201236689
2019,1886,397.611382155
2019,1887,447.5775075
2019,1888,528.339274962
2019,1889,652.030869552
2019,1890,982.749713181
2019,1891,1154.07488052
2019,1892,1264.27055209
2019,1893,1373.26638643
2019,1894,1335.66285048
2019,1895,1279.62620867
2019,1896,1195.57124596
2019,1897,1045.71009533
2019,1898,942.300371467
2019,1899,889.581688713
2019,1900,855.480442875
2019,1901,849.397517942
2019,1902,849.766180059
2019,1903,860.654705209
2019,1904,735.098628743
2019,1905,614.088102354
2019,1906,583.007899327
2019,1907,517.694533559
2019,1908,499.51257162
2019,1909,488.099025554
2019,1910,391.53649215
2019,1911,467.848266402
2019,1912,548.505380161
2019,1913,680.871512211
2019,1914,991.734884644
2019,1915,1173.15896977
2019,1916,1274.95225968
2019,1917,1404.41833533
2019,1918,1363.12817821
2019,1919,1293.63536912
2019,1920,1219.53428357
2019,1921,1068.38281554
2019,1922,964.604429555
2019,1923,900.641552228
2019,1924,868.014954859
2019,1925,852.34681488
2019,1926,858.614070871
2019,1927,865.488396333
