sit,,Mid
Production per timestep [MWh],,Gas plant
stf,t,
2019,6530,13204.9016591
2019,6531,13281.7674461
2019,6532,13196.5745321
2019,6533,13200.7380956
2019,6534,13558.4842793
2019,6535,14222.6446847
2019,6536,13643.3975817
2019,6537,12884.186997
2019,6538,12172.1675919
2019,6539,10785.1818342
2019,6540,9779.90376364
2019,6541,9120.840875
2019,6542,9312.44701891
2019,6543,10170.1069816
2019,6544,11932.0928457
2019,6545,14381.9410597
2019,6546,16976.5475735
2019,6547,17319.7834567
2019,6548,16580.9110791
2019,6549,16374.6545506
2019,6550,15087.1526183
2019,6551,13967.474321
2019,6552,13341.338431
2019,6553,13234.3668774
2019,6554,13390.3403702
2019,6555,14058.752443
2019,6556,15438.1730456
2019,6557,18520.8113786
2019,6558,20451.744003
2019,6559,20728.9870138
2019,6560,19256.0439138
2019,6561,17889.6371736
2019,6562,17126.2058293
2019,6563,16267.8246927
2019,6564,15870.7955492
2019,6565,15232.3137943
2019,6566,15412.4950243
2019,6567,15893.3785394
2019,6568,17286.7335362
2019,6569,19301.1751639
2019,6570,21543.5189234
2019,6571,20950.090522
2019,6572,19565.8658077
2019,6573,18273.2394896
2019,6574,16563.9365511
2019,6575,15248.570771
2019,6576,14560.6219773
2019,6577,14288.0687076
2019,6578,14362.3723017
2019,6579,14913.2437752
2019,6580,16136.0503368
2019,6581,18981.0452783
2019,6582,21027.9171314
2019,6583,21536.8712272
2019,6584,20556.4417014
2019,6585,19846.4780337
2019,6586,19252.6029193
2019,6587,18513.0642121
2019,6588,18202.1904764
2019,6589,16337.7365389
2019,6590,16531.6736342
2019,6591,17308.826126
2019,6592,18608.4281833
2019,6593,20022.533816
2019,6594,21539.9423672
2019,6595,20712.7674047
2019,6596,19204.9168829
2019,6597,17866.1710926
2019,6598,16232.1325706
2019,6599,15196.6863648
2019,6600,14366.5358652
2019,6601,13962.3499352
2019,6602,13791.3235591
2019,6603,14043.3792856
2019,6604,13725.0268178
2019,6605,13621.2580053
2019,6606,14030.5683211
2019,6607,14767.5398169
2019,6608,14325.2623995
2019,6609,13433.9867984
2019,6610,12722.8519071
2019,6611,11331.721678
2019,6612,10199.8723614
2019,6613,9288.58715921
2019,6614,9644.30960161
2019,6615,10615.0526084
2019,6616,12714.8330664
2019,6617,15340.4525828
2019,6618,17974.0717292
2019,6619,17632.3709905
2019,6620,16888.6945012
2019,6621,16338.1433018
2019,6622,15030.7843745
2019,6623,13875.2353766
2019,6624,13228.9222175
2019,6625,13005.0506128
2019,6626,13086.0799633
2019,6627,13578.3412743
2019,6628,15088.4337148
2019,6629,18434.6576423
2019,6630,20815.8956689
2019,6631,21584.6069224
2019,6632,20832.0445139
2019,6633,20055.2477404
2019,6634,18956.6136991
2019,6635,17318.7746991
2019,6636,16443.4723718
2019,6637,16176.1316847
2019,6638,16631.5266988
2019,6639,16954.092305
2019,6640,17933.8611342
2019,6641,19529.1088165
2019,6642,21782.7166885
2019,6643,21077.8798929
2019,6644,19690.4524375
2019,6645,18337.9348604
2019,6646,16601.7288964
2019,6647,15281.2387305
2019,6648,14553.5759469
2019,6649,14256.0412963
2019,6650,14234.9032049
2019,6651,14745.7404144
2019,6652,16008.9015141
2019,6653,18699.2040593
2019,6654,20673.6939629
2019,6655,21224.3012105
2019,6656,20463.6487511
2019,6657,19600.9020348
2019,6658,18709.9404206
2019,6659,17551.702795
2019,6660,16753.2107287
2019,6661,14870.1626051
2019,6662,14948.3817014
2019,6663,15734.6981084
2019,6664,17161.4696419
2019,6665,18852.4674289
2019,6666,21157.0937675
2019,6667,20244.2063781
2019,6668,18967.5937656
2019,6669,17858.1642398
2019,6670,16430.0619721
2019,6671,15264.9047508
2019,6672,14495.6063325
2019,6673,13972.5987068
2019,6674,13967.474321
2019,6675,14201.9149713
2019,6676,14441.4800075
2019,6677,15058.3279482
2019,6678,16105.6242961
2019,6679,17083.6899587
2019,6680,16681.4519616
2019,6681,15531.5711281
2019,6682,14202.3094217
2019,6683,12521.3556358
2019,6684,11137.4588373
2019,6685,10102.5416775
2019,6686,10162.3351265
2019,6687,11020.5842716
2019,6688,12960.0271271
2019,6689,15374.8398714
2019,6690,18553.4579275
2019,6691,17679.7715591
2019,6692,16580.2705309
2019,6693,15932.0357271
2019,6694,14714.9940996
2019,6695,13595.9563504
2019,6696,12919.2171507
2019,6697,12615.597292
2019,6698,12551.8627436
2019,6699,12712.9606222
2019,6700,12740.1839218
2019,6701,12769.6491401
2019,6702,13225.7194764
2019,6703,14023.5860484
2019,6704,13490.932412
2019,6705,12365.5854664
2019,6706,11362.7410201
2019,6707,9754.04248699
2019,6708,8389.01827535
2019,6709,7687.57178864
2019,6710,7883.37709559
2019,6711,8918.97409651
2019,6712,11100.7536814
2019,6713,14032.9762386
2019,6714,17908.1270014
2019,6715,17318.5023602
2019,6716,16634.3968559
2019,6717,16334.3000125
2019,6718,15162.7373089
2019,6719,14019.3587272
2019,6720,13507.5606954
2019,6721,13415.9622992
2019,6722,13626.7026652
2019,6723,14313.0500884
2019,6724,15818.0181431
2019,6725,18958.3058163
2019,6726,21029.5185019
2019,6727,21587.5071264
2019,6728,19790.3840779
2019,6729,17840.0756261
2019,6730,16630.5393014
2019,6731,15372.1374194
2019,6732,14740.8282022
2019,6733,14320.2942127
2019,6734,14434.0373432
2019,6735,15022.9054682
2019,6736,16504.8005389
2019,6737,18859.1085451
2019,6738,22359.6168912
2019,6739,21120.1560758
2019,6740,19634.7247419
2019,6741,18406.4735204
2019,6742,16758.0226633
2019,6743,15637.0632695
2019,6744,14971.8539378
2019,6745,14681.0450436
2019,6746,14815.5601709
2019,6747,15348.8165682
2019,6748,16573.8650486
2019,6749,19405.7287515
2019,6750,21323.5301372
2019,6751,21727.2358444
2019,6752,20407.5758351
2019,6753,18917.2122757
2019,6754,17850.7923954
2019,6755,16589.3341776
2019,6756,15942.3920713
2019,6757,15688.5805932
2019,6758,15774.7993989
2019,6759,16082.2691901
2019,6760,17573.0860551
2019,6761,19504.7556964
2019,6762,22468.5100895
2019,6763,21236.7358527
2019,6764,20104.2465909
2019,6765,18803.2931458
2019,6766,17096.2321261
2019,6767,15740.5118079
2019,6768,15052.8832883
2019,6769,14789.2976937
2019,6770,14946.2320088
2019,6771,15512.7969139
2019,6772,16791.0108969
2019,6773,19645.9343359
2019,6774,21646.0461685
2019,6775,22106.0347775
2019,6776,20495.7619097
2019,6777,18801.6080451
2019,6778,17465.9605168
2019,6779,15914.9325145
2019,6780,15144.3173797
2019,6781,14589.9967073
2019,6782,14612.8399769
2019,6783,15109.1635456
2019,6784,16640.9052911
2019,6785,18868.1292574
2019,6786,22408.2985563
2019,6787,21218.8005024
2019,6788,19801.2672804
2019,6789,18516.6478151
2019,6790,16878.4457296
2019,6791,15554.1122744
2019,6792,14803.7100287
2019,6793,14592.3291145
2019,6794,14792.8207089
2019,6795,15369.9546597
2019,6796,16468.8151397
2019,6797,19137.3390452
2019,6798,21275.1687462
2019,6799,21733.6866706
2019,6800,20168.9561695
2019,6801,18478.5886303
2019,6802,17158.2301936
2019,6803,15649.1267409
2019,6804,14803.0419297
2019,6805,14241.2737567
2019,6806,14492.9862419
2019,6807,15168.3835273
2019,6808,16619.150174
2019,6809,18806.8377396
2019,6810,22517.5120287
2019,6811,21410.96497
2019,6812,20208.9762257
2019,6813,19188.2626291
2019,6814,17671.1241581
2019,6815,16359.9219415
2019,6816,15614.0035334
2019,6817,15277.075167
2019,6818,15402.9428933
2019,6819,15960.219849
2019,6820,17142.0313242
2019,6821,19911.121301
2019,6822,22151.118444
2019,6823,22743.0501968
2019,6824,21871.4147319
2019,6825,20974.8936792
2019,6826,20114.8116041
2019,6827,18705.5657544
2019,6828,17874.6015756
2019,6829,16878.8622781
2019,6830,16852.8500932
2019,6831,17225.6054471
2019,6832,18242.4723729
2019,6833,19910.548786
2019,6834,22177.3809212
2019,6835,20774.2600343
2019,6836,19525.5112696
2019,6837,18527.2168609
2019,6838,17084.381984
2019,6839,15825.7047218
2019,6840,14906.1977447
2019,6841,14424.8257536
2019,6842,14301.8404944
2019,6843,14555.1773174
2019,6844,14670.1557238
2019,6845,15238.9625477
2019,6846,16340.3852206
2019,6847,17326.560185
2019,6848,17354.6282295
2019,6849,16426.2823601
2019,6850,14971.2219201
2019,6851,13391.693731
2019,6852,12007.4456312
2019,6853,10587.3213276
2019,6854,10719.3492019
2019,6855,11299.9866082
2019,6856,12970.836955
2019,6857,15164.6922316
2019,6858,18810.3391763
2019,6859,17674.0066251
2019,6860,16740.4075871
2019,6861,16194.6604994
2019,6862,15109.5718062
2019,6863,13973.239255
2019,6864,13170.632329
2019,6865,12867.9732927
2019,6866,12884.3072724
2019,6867,12981.9908767
2019,6868,12980.0692321
2019,6869,12851.3190388
2019,6870,13229.8830398
2019,6871,14302.674525
2019,6872,13499.062381
2019,6873,11938.1123212
2019,6874,10982.9414667
2019,6875,9365.50017943
2019,6876,7997.56222105
2019,6877,7333.92316891
2019,6878,7583.93758961
2019,6879,8603.85891232
2019,6880,10789.0533885
2019,6881,13929.1825919
2019,6882,18056.7341896
2019,6883,17359.1771725
2019,6884,16784.9256888
2019,6885,16684.0393433
2019,6886,15563.7204977
2019,6887,14498.4887995
2019,6888,13875.2353766
2019,6889,13665.776107
2019,6890,13886.7652446
2019,6891,14509.0578452
2019,6892,15900.0083159
2019,6893,18915.3890852
2019,6894,21047.7741264
2019,6895,21635.4137269
2019,6896,20043.9742666
2019,6897,18126.2819496
2019,6898,16707.4535701
2019,6899,15309.842449
2019,6900,14581.8500379
2019,6901,14268.1840029
2019,6902,14439.9569589
2019,6903,14977.8350613
2019,6904,16540.7347454
2019,6905,18890.126494
2019,6906,22625.1241305
2019,6907,21431.7827873
2019,6908,20068.0556162
2019,6909,18823.1501408
2019,6910,17127.298715
2019,6911,15928.5127119
2019,6912,15175.2279993
2019,6913,14785.4544043
2019,6914,14955.5199581
2019,6915,15382.7656242
2019,6916,16613.2587645
2019,6917,19416.6180713
2019,6918,21564.3762699
2019,6919,22260.3179948
2019,6920,20966.8487605
2019,6921,19293.8087397
2019,6922,17998.5267545
2019,6923,16399.5019059
2019,6924,15402.5188752
2019,6925,14992.0548997
2019,6926,15230.0896912
2019,6927,15828.5571162
2019,6928,17347.0638969
2019,6929,19374.1100437
2019,6930,22617.7578259
2019,6931,21325.4517819
2019,6932,19944.4298087
2019,6933,18778.9523133
2019,6934,17216.0146442
2019,6935,15905.1327017
2019,6936,15241.5247406
2019,6937,14976.0175013
2019,6938,15098.3622123
2019,6939,15621.6901121
2019,6940,16827.8424198
2019,6941,19546.0088128
2019,6942,21709.4604428
2019,6943,22009.1002405
2019,6944,20856.2846463
2019,6945,19350.3182481
2019,6946,18366.0639248
2019,6947,17397.1331305
2019,6948,16963.819486
2019,6949,16821.6472485
2019,6950,17445.4289396
2019,6951,18178.6191958
2019,6952,19574.7096223
2019,6953,21210.9244501
2019,6954,22925.8615222
2019,6955,21582.3116202
2019,6956,20230.7548653
2019,6957,18943.5732071
2019,6958,17383.1977309
2019,6959,16170.3196668
2019,6960,15485.2533402
2019,6961,15219.7461009
2019,6962,15412.2308425
2019,6963,15856.4510366
2019,6964,16784.9256888
2019,6965,19475.8687821
2019,6966,21553.1666759
2019,6967,21919.5602606
2019,6968,21593.5237497
2019,6969,21174.6254947
2019,6970,20649.519935
2019,6971,19729.3064068
2019,6972,19104.8203181
2019,6973,18462.7952881
2019,6974,18617.6791519
2019,6975,18780.2388752
2019,6976,19715.6367317
2019,6977,21115.2691352
2019,6978,22961.0916745
2019,6979,21786.9667781
2019,6980,20551.6695261
2019,6981,19547.2899092
2019,6982,17860.0858845
2019,6983,16744.5711506
2019,6984,16011.463707
2019,6985,15761.3296252
2019,6986,15863.1767929
2019,6987,16417.5712817
2019,6988,17402.0939036
2019,6989,19852.5111385
2019,6990,21918.2791642
2019,6991,22407.9782822
2019,6992,22078.1796773
2019,6993,21307.7548843
2019,6994,20505.2477181
2019,6995,19320.5135182
2019,6996,18681.0895618
2019,6997,17515.8198599
2019,6998,17608.8107279
2019,6999,17909.0635682
2019,7000,19064.9820228
2019,7001,20713.1265485
2019,7002,22407.9782822
2019,7003,20956.8162784
2019,7004,19722.1595747
2019,7005,19009.8699484
2019,7006,17734.5384324
2019,7007,16470.0962362
2019,7008,15714.2493306
2019,7009,15439.133868
2019,7010,15321.9135428
2019,7011,15542.2621322
2019,7012,15481.0897767
2019,7013,15649.874234
2019,7014,16756.7415669
2019,7015,17691.7165819
2019,7016,17724.1611133
2019,7017,16544.6329303
2019,7018,15480.3314731
2019,7019,13989.4294569
2019,7020,12831.7956461
2019,7021,12091.8098915
2019,7022,12262.1463428
2019,7023,13060.126202
2019,7024,14786.4879957
2019,7025,16635.3907683
2019,7026,19340.7131066
2019,7027,18054.4922708
2019,7028,17210.8902584
2019,7029,16966.2008365
2019,7030,15868.941727
2019,7031,14769.1204246
2019,7032,14019.3587272
2019,7033,13642.7163709
2019,7034,13535.4245432
2019,7035,13648.1610308
2019,7036,13508.8417918
2019,7037,13179.9202783
2019,7038,13659.6908988
2019,7039,14791.2193384
2019,7040,15752.5442053
2019,7041,16185.423154
2019,7042,16730.6469745
2019,7043,16041.888017
2019,7044,15026.4015994
2019,7045,13912.8795009
2019,7046,13846.1887486
2019,7047,14248.5413598
2019,7048,15563.8222127
2019,7049,16932.8074041
2019,7050,18340.8173274
2019,7051,17767.526666
2019,7052,17340.601274
2019,7053,17427.7158326
2019,7054,16376.5761953
2019,7055,15406.4659085
2019,7056,14803.3897546
2019,7057,14665.6718862
2019,7058,14878.0136228
2019,7059,15459.9516853
2019,7060,16533.8307846
2019,7061,19453.4495943
2019,7062,21760.7043008
2019,7063,22186.4655814
2019,7064,21566.3379398
2019,7065,20271.5839476
2019,7066,19059.8753594
2019,7067,17660.1313424
2019,7068,16758.2283998
2019,7069,16197.2869883
2019,7070,16303.7352971
2019,7071,16785.6036303
2019,7072,18217.1100784
2019,7073,20366.6233592
2019,7074,23099.7703653
2019,7075,21747.5730622
2019,7076,20770.737019
2019,7077,19757.0694529
2019,7078,18095.4873572
2019,7079,16955.6317907
2019,7080,16352.875911
2019,7081,16072.6360625
2019,7082,16148.2207531
2019,7083,16564.2568252
2019,7084,17482.8029799
2019,7085,20028.3416262
2019,7086,22221.8990228
2019,7087,22561.5830489
2019,7088,22393.8012234
2019,7089,21593.4448958
2019,7090,20864.0456963
2019,7091,19708.0827974
2019,7092,18854.4946412
2019,7093,18327.7024219
2019,7094,18374.3004156
2019,7095,18640.0872893
2019,7096,19732.714226
2019,7097,20972.1666564
2019,7098,23002.7273092
2019,7099,21822.1969304
2019,7100,20716.9309681
2019,7101,19794.5415241
2019,7102,18243.7742713
2019,7103,17126.6581668
2019,7104,16461.7691092
2019,7105,16068.152225
2019,7106,16123.8799205
2019,7107,16672.1892012
2019,7108,17570.2378127
2019,7109,19876.851971
2019,7110,22085.782525
2019,7111,22666.1192169
2019,7112,22463.6947976
2019,7113,21756.3469147
2019,7114,20815.3610359
2019,7115,19726.1912603
2019,7116,19018.0311546
2019,7117,18454.0902435
2019,7118,18460.403148
2019,7119,18648.9869955
2019,7120,19869.6660776
2019,7121,20820.9145781
2019,7122,22791.9869431
2019,7123,21720.6700368
2019,7124,20882.1924102
2019,7125,20036.6687531
2019,7126,18401.3491346
2019,7127,16946.3438415
2019,7128,16183.4509055
2019,7129,15778.9447014
2019,7130,15823.1425289
2019,7131,16238.2177787
2019,7132,17160.9274969
2019,7133,19446.0832897
2019,7134,21626.5094477
2019,7135,22320.1117085
2019,7136,22053.5783561
2019,7137,21200.0409166
2019,7138,20591.4113717
2019,7139,19548.9576142
2019,7140,18751.8699173
2019,7141,17751.4232157
2019,7142,17731.5667428
2019,7143,18186.0061057
2019,7144,19270.4251232
2019,7145,20605.5980181
2019,7146,22559.4679374
2019,7147,21673.9100163
2019,7148,20716.9309681
2019,7149,19930.3377478
2019,7150,18379.570495
2019,7151,16884.5309378
2019,7152,16020.7516563
2019,7153,15551.5500815
2019,7154,15607.5980512
2019,7155,16090.5714128
2019,7156,17026.0920955
2019,7157,19051.1853089
2019,7158,21206.9503603
2019,7159,22178.2279589
2019,7160,22065.8434317
2019,7161,20902.2025584
2019,7162,19821.2960067
2019,7163,18691.6227187
2019,7164,17801.8735606
2019,7165,17303.3010174
2019,7166,17291.3383398
2019,7167,17933.121568
2019,7168,19255.8068364
2019,7169,20631.8847294
2019,7170,22366.0223735
2019,7171,21164.0336292
2019,7172,20184.9556672
2019,7173,19582.5200616
2019,7174,18234.8065961
2019,7175,16775.9580136
2019,7176,15753.9633206
2019,7177,15136.1545575
2019,7178,15056.7265776
2019,7179,15230.3151466
2019,7180,15190.6011567
2019,7181,15502.2278681
2019,7182,16588.5976578
2019,7183,17830.6206661
2019,7184,18367.6831408
2019,7185,17432.8682194
2019,7186,16270.4205621
2019,7187,14899.0860285
2019,7188,13707.3306325
2019,7189,13115.2817988
2019,7190,13326.2655819
2019,7191,14045.8153339
2019,7192,15880.8675093
2019,7193,18112.3374931
2019,7194,19292.3517157
2019,7195,18064.4207683
2019,7196,17333.2349694
2019,7197,17047.8707351
2019,7198,15941.0034023
2019,7199,14868.0851254
2019,7200,14039.2157222
2019,7201,13625.4215688
2019,7202,13563.288391
2019,7203,13532.8623503
2019,7204,13573.8574367
2019,7205,13310.5921162
2019,7206,13347.7439132
2019,7207,14105.6703774
2019,7208,14854.8199176
2019,7209,14160.9451106
2019,7210,13524.4065295
2019,7211,13132.7328653
2019,7212,11809.456652
2019,7213,10448.3680868
2019,7214,10331.5896279
2019,7215,11118.8783489
2019,7216,12622.028289
2019,7217,16189.0986675
2019,7218,18660.4508917
2019,7219,18237.368789
2019,7220,17465.5081779
2019,7221,17260.2124717
2019,7222,17405.2966447
2019,7223,16047.3344076
2019,7224,15439.133868
2019,7225,15022.4572476
2019,7226,15005.8029937
2019,7227,15237.3611771
2019,7228,15704.3208331
2019,7229,16907.910948
2019,7230,19413.0950561
2019,7231,21232.084657
2019,7232,21630.0311675
2019,7233,20854.4358729
2019,7234,20078.509534
2019,7235,19610.0097843
2019,7236,19064.3332161
2019,7237,18711.7318966
2019,7238,18976.6842177
2019,7239,19613.3026193
2019,7240,20276.7712603
2019,7241,21939.9336359
2019,7242,23266.6331779
2019,7243,22437.7637747
2019,7244,21140.653619
2019,7245,20217.6236267
2019,7246,19525.5112696
2019,7247,17572.8000056
2019,7248,16210.9944791
2019,7249,15468.2788122
2019,7250,15281.5590046
2019,7251,15479.168132
2019,7252,16057.2629051
2019,7253,17030.5759331
2019,7254,19417.2586195
2019,7255,21305.9799546
2019,7256,21891.2575759
2019,7257,21511.5544172
2019,7258,21137.9198952
2019,7259,21028.2398344
2019,7260,20408.294216
2019,7261,20154.972117
2019,7262,20007.8521861
2019,7263,20404.0217289
2019,7264,20820.7922259
2019,7265,22037.7208726
2019,7266,23280.4049647
2019,7267,22611.9928919
2019,7268,21206.9503603
2019,7269,20196.4855353
2019,7270,19608.4622647
2019,7271,17980.5089508
2019,7272,16710.3018206
2019,7273,15971.429443
2019,7274,15793.3570364
2019,7275,15897.446123
2019,7276,16267.0424488
2019,7277,17041.785527
2019,7278,18989.6926793
2019,7279,20554.5519931
2019,7280,21073.3749748
2019,7281,20169.009574
2019,7282,19073.508588
2019,7283,18283.2003261
2019,7284,17022.0993384
2019,7285,16222.268564
2019,7286,16148.604937
2019,7287,16933.1259853
2019,7288,18045.7267438
2019,7289,21203.5234625
2019,7290,22717.683349
2019,7291,21902.9060068
2019,7292,20617.9662674
2019,7293,19672.8373613
2019,7294,19139.2606899
2019,7295,17634.6129093
2019,7296,16274.4087534
2019,7297,15592.865442
2019,7298,15259.4600909
2019,7299,15258.4992685
2019,7300,15330.8812179
2019,7301,15419.9174212
2019,7302,15510.8752692
2019,7303,16449.2784189
2019,7304,16896.2682538
2019,7305,15452.3421209
2019,7306,14350.1532768
2019,7307,13614.6877718
2019,7308,12956.7559924
2019,7309,12217.4685999
2019,7310,12278.7870179
2019,7311,13191.7315683
2019,7312,14601.9512488
2019,7313,18139.6445611
2019,7314,20152.928256
2019,7315,19657.1439298
2019,7316,18728.9895517
2019,7317,18064.7410424
2019,7318,17586.8920665
2019,7319,16313.8024693
2019,7320,15136.1545575
2019,7321,14387.3536825
2019,7322,14162.2009814
2019,7323,14330.0246163
2019,7324,14795.7031759
2019,7325,15759.0877064
2019,7326,17705.7137623
2019,7327,19409.2517667
2019,7328,20090.9873758
2019,7329,19064.7030898
2019,7330,18244.3530418
2019,7331,17777.0996715
2019,7332,17292.4552974
2019,7333,16530.8093688
2019,7334,16523.0423389
2019,7335,17146.5186543
2019,7336,18352.9206896
2019,7337,21179.1385984
2019,7338,22106.2800682
2019,7339,21278.0512133
2019,7340,19906.3171894
2019,7341,18843.0071358
2019,7342,18323.2022512
2019,7343,16905.028481
2019,7344,15640.5862847
2019,7345,14815.880445
2019,7346,14358.5290123
2019,7347,14415.2175303
2019,7348,14608.022546
2019,7349,14837.0185364
2019,7350,15170.7441617
2019,7351,16143.7369155
2019,7352,17269.8530298
2019,7353,17303.2676987
2019,7354,16972.3226684
2019,7355,16612.5398997
2019,7356,15995.773988
2019,7357,14993.7265316
2019,7358,15109.8208407
2019,7359,15920.0204173
2019,7360,17144.7733201
2019,7361,19636.9112562
2019,7362,19886.4601944
2019,7363,19006.6672073
2019,7364,17769.4483106
2019,7365,17274.9450809
2019,7366,17011.3594863
2019,7367,15828.9074629
2019,7368,14752.4661707
2019,7369,13990.2137829
2019,7370,13657.7692542
2019,7371,13587.9494976
2019,7372,13736.5566858
2019,7373,13556.8829087
2019,7374,13347.4236391
2019,7375,13687.5547466
2019,7376,14634.1035384
2019,7377,15073.8256223
2019,7378,15171.0592542
2019,7379,15406.4873663
2019,7380,14643.1153711
2019,7381,13475.0455496
2019,7382,13314.1846079
2019,7383,13933.6949095
2019,7384,15292.9407557
2019,7385,18217.1450559
2019,7386,18879.5183846
2019,7387,18338.8956827
2019,7388,17591.3759041
2019,7389,17177.9020248
2019,7390,17251.8853448
2019,7391,16020.7516563
2019,7392,14965.4484556
2019,7393,14457.4937131
2019,7394,14395.6808094
2019,7395,14723.3212265
2019,7396,15299.4943549
2019,7397,16466.893495
2019,7398,19297.4761015
2019,7399,21060.905365
2019,7400,21453.2850445
2019,7401,19871.9213538
2019,7402,18451.617828
2019,7403,17535.6336671
2019,7404,16731.9788373
2019,7405,15946.1695214
2019,7406,16190.4276634
2019,7407,17052.7044667
2019,7408,18160.4157708
2019,7409,23133.8893796
2019,7410,23330.3677263
2019,7411,22808.0006488
2019,7412,21619.1431431
2019,7413,20691.6293132
2019,7414,20014.2495653
2019,7415,18416.722292
2019,7416,17181.7453142
2019,7417,16599.8072517
2019,7418,16360.5624897
2019,7419,16587.3165613
2019,7420,17134.3447455
2019,7421,18139.3649106
2019,7422,20658.3208055
2019,7423,22320.5434495
2019,7424,22811.1207118
2019,7425,22462.2917011
2019,7426,22251.7925835
2019,7427,22122.9506739
2019,7428,21745.7252194
2019,7429,21466.7982508
2019,7430,21391.18288
2019,7431,21743.239938
2019,7432,22381.3421569
2019,7433,24230.0177083
2019,7434,24267.8100536
2019,7435,23539.5067217
2019,7436,22294.2809723
2019,7437,21206.9503603
2019,7438,20357.903688
2019,7439,18865.1060496
2019,7440,17476.0772236
2019,7441,16633.1157594
2019,7442,16379.1383882
2019,7443,16664.1823483
2019,7444,17321.7051013
2019,7445,18497.4313684
2019,7446,21126.561558
2019,7447,23107.7772181
2019,7448,23914.2715783
2019,7449,23847.5747518
2019,7450,23881.623463
2019,7451,23929.6571364
2019,7452,23682.8282277
2019,7453,23450.1118441
2019,7454,23548.7258757
2019,7455,23614.8948972
2019,7456,24035.3859889
2019,7457,25102.1241167
2019,7458,24856.7941465
2019,7459,24174.2900127
2019,7460,22900.5598673
2019,7461,21832.7659761
2019,7462,20962.2609383
2019,7463,19285.6259593
2019,7464,17730.695143
2019,7465,16899.9040952
2019,7466,16431.9836168
2019,7467,16482.9072007
2019,7468,16899.9040952
2019,7469,17854.0006763
2019,7470,20280.0770787
2019,7471,22113.3260987
2019,7472,22546.3088557
2019,7473,22114.1956161
2019,7474,21926.4281579
2019,7475,21932.7434853
2019,7476,21530.7544438
2019,7477,21192.1326613
2019,7478,21526.4435776
2019,7479,22156.6771016
2019,7480,22766.5758817
2019,7481,24347.2380335
2019,7482,24219.4486626
2019,7483,23625.660458
2019,7484,22286.9146677
2019,7485,21410.6446958
2019,7486,20519.6421148
2019,7487,18744.042435
2019,7488,17228.8256087
2019,7489,16557.5310689
2019,7490,16394.1912715
2019,7491,16697.1705819
2019,7492,17234.5905427
2019,7493,18193.8115097
2019,7494,20642.3070999
2019,7495,22540.8920389
2019,7496,23310.461257
2019,7497,23285.1628316
2019,7498,23237.5010295
2019,7499,23235.4947806
2019,7500,22922.8134524
2019,7501,22127.9873835
2019,7502,22036.6990787
2019,7503,22203.726352
2019,7504,22842.8538746
2019,7505,24395.5994245
2019,7506,24242.5083987
2019,7507,23434.1365387
2019,7508,22162.3280379
2019,7509,21244.7427056
2019,7510,20710.2052118
2019,7511,19465.6200105
2019,7512,18190.2884945
2019,7513,17576.0027467
2019,7514,17091.1077403
2019,7515,16857.3076382
2019,7516,16751.9374552
2019,7517,16174.8035044
2019,7518,16011.1434329
2019,7519,17022.8893544
2019,7520,18257.3342237
2019,7521,19176.0302969
2019,7522,19450.0678395
2019,7523,19507.8009908
2019,7524,19013.5657536
2019,7525,18561.1473208
2019,7526,18189.2636706
2019,7527,18169.7707023
2019,7528,18682.7678477
2019,7529,20615.0838004
2019,7530,20575.0495363
2019,7531,19735.2908133
2019,7532,18571.0944143
2019,7533,17992.6793671
2019,7534,17884.7469911
2019,7535,16855.3859935
2019,7536,15627.7753202
2019,7537,14782.2516632
2019,7538,14340.9139362
2019,7539,14087.8973873
2019,7540,14031.2088694
2019,7541,13777.2314981
2019,7542,13461.4412232
2019,7543,14010.0707779
2019,7544,15327.3582027
2019,7545,16308.905052
2019,7546,17053.6076807
2019,7547,17752.8592286
2019,7548,17314.2646415
2019,7549,16519.8613929
2019,7550,16123.5419663
2019,7551,16191.0063053
2019,7552,16871.204212
2019,7553,18822.8298667
2019,7554,19068.480111
2019,7555,18731.2314705
2019,7556,18158.9016315
2019,7557,17886.3483617
2019,7558,18146.7312152
2019,7559,17065.8060854
2019,7560,16130.925951
2019,7561,15598.3101019
2019,7562,15557.9555637
2019,7563,15837.2345898
2019,7564,16292.0238296
2019,7565,17556.1457517
2019,7566,20165.0986723
2019,7567,22002.1909817
2019,7568,22523.3003753
2019,7569,21987.4097447
2019,7570,21520.1563737
2019,7571,21121.4221614
2019,7572,20407.9446288
2019,7573,20035.4867237
2019,7574,20218.3433638
2019,7575,20491.7987472
2019,7576,21309.7590488
2019,7577,23822.6290372
2019,7578,23657.6878693
2019,7579,23002.0867609
2019,7580,21836.6092655
2019,7581,20794.4373034
2019,7582,20164.7783982
2019,7583,18499.3530131
2019,7584,17426.7550103
2019,7585,16790.3703487
2019,7586,16611.0168457
2019,7587,16712.5437393
2019,7588,16995.3457807
2019,7589,17822.9340874
2019,7590,20069.0164385
2019,7591,22009.5572863
2019,7592,22440.1914662
2019,7593,22111.9552106
2019,7594,21936.3557409
2019,7595,21834.6962665
2019,7596,21535.1005336
2019,7597,21135.6996978
2019,7598,21571.2283656
2019,7599,22092.6465132
2019,7600,22435.9970126
2019,7601,23848.5712403
2019,7602,23561.9259096
2019,7603,22834.263126
2019,7604,21576.226412
2019,7605,20537.5774651
2019,7606,19795.8226205
2019,7607,18201.1778143
2019,7608,17020.6474356
2019,7609,16410.5252512
2019,7610,16292.6643778
2019,7611,16449.9189671
